"id","code","description"
"product_code_550600_goods","550600","Serat stapel sintetik, digaruk, disisir atau diproses secara lain untuk dipintal."
"product_code_550700_goods","550700","Serat stapel artifisial, digaruk, disisir atau diproses secara lain untuk dipintal."
"product_code_550800_goods","550800","Benang jahit dari serat stapel buatan, disiapkan untuk penjualan eceran maupun tidak."
"product_code_550900_goods","550900","Benang (selain benang jahit) dari serat stapel sintetik, tidak disiapkan untuk penjualan eceran."
"product_code_551000_goods","551000","Benang (selain benang jahit) dari serat stapel artifisial, tidak disiapkan untuk penjualan eceran."
"product_code_551100_goods","551100","Benang (selain benang jahit) dari serat stapel buatan, disiapkan untuk penjualan eceran."
"product_code_551200_goods","551200","Kain tenunan dari serat stapel sintetik, mengandung serat stapel sintetik 85 % atau lebih menurut beratnya."
"product_code_551300_goods","551300","Kain tenunan dari serat stapel sintetik, mengandung serat tersebut kurang dari 85 % menurut beratny dicampur terutama atau semata-mata dengan kapas, dengan berat tidak melebihi 170 g/m2."
"product_code_551400_goods","551400","Kain tenunan dari serat stapel sintetik, mengandung serat tersebut kurang dari 85 % menurut beratny dicampur terutama atau semata-mata dengan kapas, dengan berat melebihi 170 g/m2."
"product_code_551500_goods","551500","Kain tenunan lainnya dari serat stapel sintetik."
"product_code_551600_goods","551600","Kain tenunan dari serat stapel artifisial."
"product_code_560000_goods","560000","Gumpalan, kain kempa dan bukan tenunan benang khusus benang pintal, tali, tambang dan kabel serta barang daripadanya"
"product_code_560100_goods","560100","Gumpalan bahan tekstil dan barang daripadanya serat tekstil, panjangnya tidak melebihi 5 mm (flock), debu tekstil dan mill nep."
"product_code_560200_goods","560200","Kain kemp diresapi, dilapisi, ditutupi atau dilaminasi maupun tidak."
"product_code_560300_goods","560300","Bukan tenunan, diresapi, dilapisi, ditutupi atau dilaminasi maupun tidak."
"product_code_560400_goods","560400","Benang dan tali karet, ditutupi tekstil benang tekstil, dan strip serta sejenisnya dari pos 54.04 atau 54.05, diresapi, dilapisi, ditutupi atau diselubungi dengan karet atau plastik."
"product_code_560500_goods","560500","Benang berlogam, berpalut atau tidak, menjadi benang tekstil, atau strip serta sejenisnya dari pos 54.04 atau 54.05, dikombinasikan dengan logam dalam bentuk benang, strip atau bubuk atau ditutupi dengan logam."
"product_code_560600_goods","560600","Benang berpalut, dan strip serta sejenisnya dari pos 54.04 atau 54.05, berpalut (selain yang disebutkan dalam pos 56.05 dan benang bulu kuda berpalut) benang chenille (termasuk benang flock chenille) benang loop-wale."
"product_code_560700_goods","560700","Benang pintal, tali, tambang dan kabel, dianyam atau dijalin maupun tidak dan diresapi, dilapisi, ditutupi atau diselubungi dengan karet atau plastik maupun tidak."
"product_code_560800_goods","560800","Jaring disimpul dari benang pintal, tali atau tambang jaring ikan jadi dan jaring jadi lainny dari bahan tekstil."
"product_code_560900_goods","560900","Barang dari benang, strip atau sejenisnya dari pos 54.04 atau 54.05, benang pintal, tali, tambang atau kabel, tidak dirinci atau termasuk dalam pos lainnya."
"product_code_570000_goods","570000","Karpet dan tekstil penutup lantai lainnya"
"product_code_570100_goods","570100","Karpet dan penutup lantai tekstil lainny disimpul, sudah jadi maupun belum."
"product_code_570200_goods","570200","Karpet dan penutup lantai tekstil lainny tenunan, tidak berumbai atau tidak dibentuk flock, sudah jadi maupun belum, termasuk Kelem"""
"product_code_570300_goods","570300","Karpet dan penutup lantai tekstil lainnya (termasuk turf), berumbai, sudah jadi maupun belum."
"product_code_570400_goods","570400","Karpet dan penutup lantai tekstil lainny dari kain kemp tidak berumbai atau tidak dibentuk flock, sudah jadi maupun belum."
"product_code_570500_goods","570500","Karpet dan penutup lantai tekstil lainny sudah jadi maupun belum."
"product_code_580000_goods","580000","Kain tenunan khusus kain tekstil berjumbai renda permadani dinding hiasan sulaman"
"product_code_580100_goods","580100","Kain tenunan berbulu dan kain chenille, selain kain dari pos 58.02 atau 58.06."
"product_code_580200_goods","580200","Terry towelling dan kain tenunan terry semacam itu, selain kain pita dari pos 58.06 kain tekstil berumbai, selain produk dari pos 57.03."
"product_code_580300_goods","580300","Kas selain kain pita dari pos 58.06."
"product_code_580400_goods","580400","Kain tule dan kain jaring lainny tidak termasuk kain tenunan, rajutan atau kaitan renda dalam lembaran, strip atau motif, selain kain dari pos 60.02 sampai dengan 60.06."
"product_code_580500_goods","580500","Permadani dinding tenunan tangan dari tipe Gobelin, Flander, Aubusson, Beauvais dan sejenisny dan permadani dinding dikerjakan dengan jarum (misalny bintik kecil, jeratan silang), sudah jadi maupun belum."
"product_code_580600_goods","580600","Kain pita tenunan, selain barang dari pos 58.07 kain pita terdiri dari benang lusi tanpa benang pakan yang disatukan dengan perekat (bolduc)."
"product_code_580700_goods","580700","Label, lencana dan barang semacam itu dari bahan tekstil, dalam lembaran, strip atau dipotong menjadi berbentuk atau berukuran, tidak disulam."
"product_code_580800_goods","580800","Kain jalinan dalam lembaran kain perapih hiasan dalam lembaran, tanpa sulaman, selain rajutan atau kaitan jumbai, pompon dan barang semacam itu."
"product_code_580900_goods","580900","Kain tenunan dari benang logam dan kain tenunan dari benang berlogam dari pos 56.05, dari jenis yang digunakan dalam pakaian, sebagai kain perabotan atau untuk keperluan semacam itu, tidak dirinci atau termasuk dalam pos lainnya."
"product_code_581000_goods","581000","Kain sulaman dalam lembaran, strip atau motif."
"product_code_581100_goods","581100","Quilted textile products dalam lembaran, disusun dari satu atau lebih lapisan bahan tekstil disatukan dengan padding dengan cara dijahit atau secara lain, selain kain sulaman dari pos 58.10."
"product_code_590000_goods","590000","Kain tekstil diresapi, dilapisi, ditutupi atau dilaminasi barang tekstil dari jenis yang cocok untuk keperluan industri"
"product_code_590100_goods","590100","Kain tekstil dilapisi dengan perekat atau zat mengandung pati, dari jenis yang digunakan untuk kulit luar buku atau sejenisnya kain kalkir kanvas lukis siap pakai buckram dan kain tekstil kaku semacam itu dari jenis yang digunakan untuk dasar topi."
"product_code_590200_goods","590200","Kain untuk ban dari benang dengan kekuatan tinggi dari nilon atau poliamida lainny poliester atau rayon viskose."
"product_code_590300_goods","590300","Kain tekstil diresapi, dilapisi, ditutupi atau dilaminasi dengan plastik, selain yang dimaksud dalam pos 59.02."
"product_code_590400_goods","590400","Linoleum, dipotong menjadi bentuk maupun tidak penutup lantai yang terdiri dari lapisan atau penutup di atas dasar tekstil, dipotong menjadi bentuk maupun tidak."
"product_code_590500_goods","590500","Penutup dinding tekstil."
"product_code_590600_goods","590600","Kain tekstil berkaret, selain yang dimaksud dalam pos 59.02."
"product_code_590700_goods","590700","Kain tekstil diresapi, dilapisi atau ditutupi secara lain kanvas dilukis menjadi layar pentas, kain latar belakang studio atau sejenisnya."
"product_code_590800_goods","590800","Sumbu, tenunan, anyaman atau rajutan dari tekstil untuk lampu, kompor, korek api, lilin atau sejenisnya kaos lampu gas pijar dan kain kaos lampu rajutan berbentuk tabung untuk kaos lampu gas, diresapi maupun tidak."
"product_code_590900_goods","590900","Selang tekstil dan tabung tekstil semacam itu, dengan atau tanpa lapisan, pelindung atau aksesori dari bahan lain."
"product_code_591000_goods","591000","Ban atau belting penggerak atau pengangkut, dari bahan tekstil, diresapi, dilapisi, ditutupi atau dilaminasi dengan plastik, atau diperkuat dengan logam atau bahan lain maupun tidak."
"product_code_591100_goods","591100","Produk dan barang tekstil, untuk penggunaan teknis, dirinci dalam Catatan 8 pada Bab ini."
"product_code_600000_goods","600000","Kain rajutan atau kain kaitan"
"product_code_600100_goods","600100","Kain berbulu, termasuk kain berbulu panjang"" dan kain terry"
"product_code_600200_goods","600200","Kain rajutan atau kaitan dengan lebar tidak melebihi 30 cm, mengandung benang elastomer atau benang karet 5 % atau lebih menurut beratny selain yang dimaksud dalam pos 60.01."
"product_code_600300_goods","600300","Kain rajutan atau kaitan dengan lebar tidak melebihi 30 cm, selain yang dimaksud dalam pos 60.01 atau 60.02."
"product_code_600400_goods","600400","Kain rajutan atau kaitan dengan lebar melebihi 30 cm, mengandung benang elastomer atau benang karet 5 % atau lebih menurut beratny selain yang dimaksud dalam pos 60.01."
"product_code_600500_goods","600500","Kain rajut lusi (termasuk kain yang dibuat dengan mesin rajut galon), selain yang dimaksud dalam pos 60.01 sampai dengan 60.04."
"product_code_600600_goods","600600","Kain rajutan atau kaitan lainnya."
"product_code_610000_goods","610000","Pakaian dan aksesori pakaian, barang rajutan atau kaitan"
"product_code_610100_goods","610100","Mantel panjang, car-coat, jubah bertopi, jubah, anorak (termasuk jaket-ski), wind-cheater, wind-jacket dan barang semacam itu, untuk pria atau anak laki-laki, rajutan atau kaitan, selain yang dimaksud dalam pos 61.03."
"product_code_610200_goods","610200","Mantel panjang, car-coat, jubah bertopi, jubah, anorak (termasuk jaket-ski), wind-cheater, wind-jacket dan barang semacam itu, untuk wanita atau anak perempuan, rajutan atau kaitan, selain yang dimaksud dalam pos 61.04."
"product_code_610300_goods","610300","Setelan, ensemble, jas, blazer, celana panjang, pakaian terusan berpenutup di depan dan bertali, celana panjang sampai lutut dan celana pendek (selain pakaian renang), untuk pria atau anak laki-laki, rajutan atau kaitan."
"product_code_610400_goods","610400","Setelan, ensemble, jas, blazer, gaun, rok, rok terpisah, celana panjang, pakaian terusan berpenutup di depan dan bertali, celana panjang sampai lutut dan celana pendek (selain pakaian renang), untuk wanita atau anak perempuan, rajutan atau kaitan."
"product_code_610500_goods","610500","Kemeja pria atau anak laki-laki, rajutan atau kaitan."
"product_code_610600_goods","610600","Blus, kemeja dan kemeja blus, untuk wanita atau anak perempuan, rajutan atau kaitan."
"product_code_610700_goods","610700","Celana kolor, celana dalam, kemeja tidur, piyam pakaian mandi, dressing gown dan barang semacam itu, untuk pria atau anak laki-laki, rajutan atau kaitan."
"product_code_610800_goods","610800","Rok dalam, petticoat, celana dalam, panty, gaun malam, piyam negligee, pakaian mandi, dressing gown dan barang semacam itu, untuk wanita atau anak perempuan, rajutan atau kaitan."
"product_code_610900_goods","610900","T-shirt, singlet dan kaus kutang lainny rajutan atau kaitan."
"product_code_611000_goods","611000","Jersey, pullover, cardigan, rompi dan barang semacam itu, rajutan atau kaitan."
"product_code_611100_goods","611100","Garmen dan aksesori pakaian untuk bayi, rajutan atau kaitan."
"product_code_611200_goods","611200","Track suit, ski suit dan pakaian renang, rajutan atau kaitan."
"product_code_611300_goods","611300","Garmen, dibuat dari kain rajutan atau kaitan dari pos 59.03, 59.06 atau 59.07."
"product_code_611400_goods","611400","Garmen lainny rajutan atau kaitan."
"product_code_611500_goods","611500","Panty hose, tight, stocking, kaus kaki dan hosiery lainny termasuk hosiery dikempa bergradasi (misalny stocking untuk penderita varises) dan alas kaki tanpa sol, rajutan atau kaitan."
"product_code_611600_goods","611600","Sarung tangan, mitten dan mitt, rajutan atau kaitan."
"product_code_611700_goods","611700","Aksesori pakaian jadi lainny rajutan atau kaitan bagian dari garmen atau dari aksesori pakaian, rajutan atau kaitan."
"product_code_620000_goods","620000","Pakaian dan aksesori pakaian, bukan rajutan atau kaitan"
"product_code_620100_goods","620100","Mantel panjang, car-coat, jubah bertopi, cloak, anorak (termasuk jaket-ski), wind-cheater, wind-jacket dan barang semacam itu, untuk pria atau anak laki-laki, selain yang dimaksud dalam pos 62.03."
"product_code_620200_goods","620200","Mantel panjang, car-coat, jubah bertopi, cloak, anorak (termasuk jaket-ski), wind-cheater, wind-jacket dan barang semacam itu, untuk wanita atau anak perempuan, selain yang dimaksud dalam pos 62.04."
"product_code_620300_goods","620300","Setelan, ensemble, jas, blazer, celana panjang, pakaian terusan berpenutup di depan dan bertali, celana panjang sampai lutut dan celana pendek (selain pakaian renang), untuk pria atau anak laki-laki."
"product_code_620400_goods","620400","Setelan, ensemble, jas, blazer, gaun, rok, rok terpisah, celana panjang, pakaian terusan berpenutup di depan dan bertali, celana panjang sampai lutut dan celana pendek (selain pakaian renang), untuk wanita atau anak perempuan."
"product_code_620500_goods","620500","Kemeja pria atau anak laki-laki."
"product_code_620600_goods","620600","Blus, kemeja dan blus kemej untuk wanita atau anak perempuan."
"product_code_620700_goods","620700","Singlet dan kaus kutang lainny celana kolor, celana dalam, pakaian tidur, piyam pakaian mandi, dressing gown dan barang semacam itu, untuk pria atau anak laki-laki."
"product_code_620800_goods","620800","Singlet dan kaus kutang lainny pakaian dalam kombinasi, petticoat, celana dalam, panty, gaun malam, piyam negligee, pakaian mandi, dressing gown dan barang semacam itu, untuk wanita atau anak perempuan."
"product_code_620900_goods","620900","Garmen dan aksesori pakaian bayi."
