"id","name","bic","country:id"
"bank_fr_deutfr21","DEUTSCHE BANK FRANCE S.N.C.","DEUTFR21","base.fr"
"bank_fr_dlfsfr21","DEUTSCHE LEASING FRANCE SAS","DLFSFR21","base.fr"
"bank_fr_dmgifrp1","DEUTSCHE MORGAN GRENFELL EQUITIES S.A.","DMGIFRP1","base.fr"
"bank_fr_dpbbfrp1","DEUTSCHE PFANDBRIEFBANK AG BRANCH PARIS","DPBBFRP1","base.fr"
"bank_fr_darvfr21","DEVELOPPEMENT D'APPLICATIONS SUR RESEAUX A VALEUR AJOUTEE SA","DARVFR21","base.fr"
"bank_fr_deasfrp1","DEXIA ASSURECO SA","DEASFRP1","base.fr"
"bank_fr_decmfrp1","DEXIA CLF IMMO SA","DECMFRP1","base.fr"
"bank_fr_derafrp1","DEXIA CLF REGIONS BAIL SA","DERAFRP1","base.fr"
"bank_fr_clfrfrcc","DEXIA CREDIT LOCAL","CLFRFRCC","base.fr"
"bank_fr_clfrfrpp","DEXIA CREDIT LOCAL","CLFRFRPP","base.fr"
"bank_fr_depefrp1","DEXIA EPARGNE PENSION SA","DEPEFRP1","base.fr"
"bank_fr_defofrp1","DEXIA FLOBAIL SA","DEFOFRP1","base.fr"
"bank_fr_desrfrp1","DEXIA SECURITIES FRANCE SA","DESRFRP1","base.fr"
"bank_fr_deyffrp1","DEXTER ELYSEE FINANCE","DEYFFRP1","base.fr"
"bank_fr_dfinfrp1","DG FINANCE SA","DFINFRP1","base.fr"
"bank_fr_diacfr21","DIAC SA","DIACFR21","base.fr"
"bank_fr_diclfr21","DIEBOLD COMPUTER LOCATION SA","DICLFR21","base.fr"
"bank_fr_difffrp1","DIFFUCO SA","DIFFFRP1","base.fr"
"bank_fr_dicffr21","DINERS CLUB FRANCE SA","DICFFR21","base.fr"
"bank_fr_dififrp1","DIRECT FINANCE","DIFIFRP1","base.fr"
"bank_fr_dirvfrp1","DIRECT VIE SRL","DIRVFRP1","base.fr"
"bank_fr_dissfr21","DISPONIS SOCIETE PAR ACTIONS SIMPLIFIEE","DISSFR21","base.fr"
"bank_fr_dncffrp1","DNCA FINANCE SA","DNCFFRP1","base.fr"
"bank_fr_dovifrp1","DOLCEA VIE","DOVIFRP1","base.fr"
"bank_fr_dolffr21","DOLFI FINANCE SAS","DOLFFR21","base.fr"
"bank_fr_dmmcfrp1","DOLFI MISSIKA MICHELLA","DMMCFRP1","base.fr"
"bank_fr_dofafrp1","DOM FINANCE","DOFAFRP1","base.fr"
"bank_fr_docrfrp1","DOME CLOSE BROTHERS","DOCRFRP1","base.fr"
"bank_fr_dommfrp1","DOMIMUR SAS","DOMMFRP1","base.fr"
"bank_fr_domffrp1","DOMOFINANCE SA","DOMFFRP1","base.fr"
"bank_fr_dljifrp1","DONALDSON LUFKIN AND JENRETTE INTERNATIONAL","DLJIFRP1","base.fr"
"bank_fr_dorffrp1","DORVAL FINANCE SA","DORFFRP1","base.fr"
"bank_fr_dpntfrp1","DPA INVEST","DPNTFRP1","base.fr"
"bank_fr_drgffrp1","DRESDNER BANK GESTIONS FRANCE SAS","DRGFFRP1","base.fr"
"bank_fr_drgpfrp1","DRESDNER GESTION PRIVEE","DRGPFRP1","base.fr"
"bank_fr_kbenfrp1","DRESDNER KLEINWORT SECURITIES FRANCE SA","KBENFRP1","base.fr"
"bank_fr_pafcfrp1","DU PASQUIER AND CIE (FRANCE) SA","PAFCFRP1","base.fr"
"bank_fr_dudefr21","DUBLY DENOYELLE ET CIE","DUDEFR21","base.fr"
"bank_fr_dublfr21","DUBLY-DOUILHET","DUBLFR21","base.fr"
"bank_fr_ducdfrp1","DUCATEL, DUVAL S.A.","DUCDFRP1","base.fr"
"bank_fr_dukefrp1","DUFOUR KERVERN","DUKEFRP1","base.fr"
"bank_fr_dumefrp1","DUMENIL ET ASSOCIES","DUMEFRP1","base.fr"
"bank_fr_dupofrp1","DUPONT DENANT","DUPOFRP1","base.fr"
"bank_fr_ddctfrp1","DUPONT-DENANT CONTREPARTIE","DDCTFRP1","base.fr"
"bank_fr_dfsgfrp1","DWS FINANZ-SERVICE GMBH","DFSGFRP1","base.fr"
"bank_fr_dwinfrp1","DWS INVESTMENTS FRANCE","DWINFRP1","base.fr"
"bank_fr_eciifrp1","E-CIE VIE","ECIIFRP1","base.fr"
"bank_fr_eccffr21","E-FINANCES","ECCFFR21","base.fr"
"bank_fr_easofrp1","EASYBOURSE","EASOFRP1","base.fr"
"bank_fr_ecocfrpp","EBI SA","ECOCFRPP","base.fr"
"bank_fr_eburfrp1","EBURY PARTNERS UK LIMITED","EBURFRP1","base.fr"
"bank_fr_ecinfrp1","ECOFI INVESTISSEMENTS SA","ECINFRP1","base.fr"
"bank_fr_ecoffrp1","ECOFI-FINANCE S.A.","ECOFFRP1","base.fr"
"bank_fr_ecugfrp1","ECUREUIL GESTION","ECUGFRP1","base.fr"
"bank_fr_ecvifrp1","ECUREUIL VIE","ECVIFRP1","base.fr"
"bank_fr_macdfrp1","ED AND F MAN COMMODITY ADVISERS LIMITED","MACDFRP1","base.fr"
"bank_fr_maiafrp1","ED ET F MAN INTERNATIONAL SA","MAIAFRP1","base.fr"
"bank_fr_edgefrp1","EDELWEISS GESTION SA","EDGEFRP1","base.fr"
"bank_fr_ederfr22","EDENRED SA","EDERFR22","base.fr"
"bank_fr_edfnfrpp","EDF ENERGIES NOUVELLES","EDFNFRPP","base.fr"
"bank_fr_cofifrcp","EDMOND DE ROTHSCHILD (FRANCE)","COFIFRCP","base.fr"
"bank_fr_cofifrpp","EDMOND DE ROTHSCHILD (FRANCE)","COFIFRPP","base.fr"
"bank_fr_lramfrp1","EDMOND DE ROTHSCHILD ASSET MANAGEMENT","LRAMFRP1","base.fr"
"bank_fr_rfsifrp1","EDMOND DE ROTHSCHILD FINANCIAL SERVICES INVESTMENT MANAGEMENT","RFSIFRP1","base.fr"
"bank_fr_lripfrp1","EDMOND DE ROTHSCHILD INVESTMENT PARTNER","LRIPFRP1","base.fr"
"bank_fr_lrmmfrp1","EDMOND DE ROTHSCHILD MULTI MANAGEMENT","LRMMFRP1","base.fr"
"bank_fr_edgifrp1","EDOUARD 7 GESTION PRIVEE","EDGIFRP1","base.fr"
"bank_fr_edslfrp1","EDRIM SOLUTIONS","EDSLFRP1","base.fr"
"bank_fr_eamffrp1","EFG ASSET MANAGEMENT FRANCE","EAMFFRP1","base.fr"
"bank_fr_efigfrp1","EFIGEST","EFIGFRP1","base.fr"
"bank_fr_efmmfrp1","EFIM","EFMMFRP1","base.fr"
"bank_fr_egaofrp1","EGAMO","EGAOFRP1","base.fr"
"bank_fr_eggefrp1","EGG SRL","EGGEFRP1","base.fr"
"bank_fr_egisfr22","EGIS S.A.","EGISFR22","base.fr"
"bank_fr_egfefr21","EGP FONDS ET GESTION","EGFEFR21","base.fr"
"bank_fr_eifsfrp1","EIM FRANCE SAS","EIFSFRP1","base.fr"
"bank_fr_elpnfrp1","ELAIA PARTNERS","ELPNFRP1","base.fr"
"bank_fr_edfgfrpp","ELECTRICITE DE FRANCE","EDFGFRPP","base.fr"
"bank_fr_elbafrpp","ELECTRO BANQUE","ELBAFRPP","base.fr"
"bank_fr_elfnfr21","ELECTROLUX FINANCEMENT S N C","ELFNFR21","base.fr"
"bank_fr_elpofr22","ELECTROPOLI SA","ELPOFR22","base.fr"
"bank_fr_elnvfrp1","ELIAS INVEST","ELNVFRP1","base.fr"
"bank_fr_eligfrp1","ELIGEST SA","ELIGFRP1","base.fr"
"bank_fr_eltrfrpp","ELIOR TRESORERIE","ELTRFRPP","base.fr"
"bank_fr_elisfr22","ELIS PANTIN","ELISFR22","base.fr"
"bank_fr_elagfrp1","ELLIPSIS ASSET MANAGEMENT","ELAGFRP1","base.fr"
"bank_fr_engifrpp","ENGIE","ENGIFRPP","base.fr"
"bank_fr_gszgfrpp","ENGIE","GSZGFRPP","base.fr"
"bank_fr_gdstfr21","ENGIE GLOBAL MARKETS","GDSTFR21","base.fr"
"bank_fr_ensbfrp1","ENSKILDA, SOCIETE DE BOURSE S.A.","ENSBFRP1","base.fr"
"bank_fr_encsfrp1","ENTENIAL CONSEIL","ENCSFRP1","base.fr"
"bank_fr_enfnfrp1","ENTHECA FINANCE","ENFNFRP1","base.fr"
"bank_fr_enctfr22","ENTREPOSE CONTRACTING","ENCTFR22","base.fr"
"bank_fr_vengfrp1","ENTREPRENEUR VENTURE GESTION SA","VENGFRP1","base.fr"
"bank_fr_eglgfr21","ENTREPRISE GLE LEON GROSSE","EGLGFR21","base.fr"
"bank_fr_emihfrp1","ENTREPRISE MINIERE ET CHIMIQUE","EMIHFRP1","base.fr"
"bank_fr_eofifr21","EOLE FINANCE SA","EOFIFR21","base.fr"
"bank_fr_epcmfrp1","EPARGNE CREDIT DES MILITAIRES (E.C.M)","EPCMFRP1","base.fr"
"bank_fr_eqcrfrp1","EQUALIS CAPITAL FRANCE","EQCRFRP1","base.fr"
"bank_fr_equgfrp1","EQUIGEST SA","EQUGFRP1","base.fr"
"bank_fr_epesfrp1","EQUISTONE PARTNERS EUROPE SAS","EPESFRP1","base.fr"
"bank_fr_eqiifrp1","EQUITIS","EQIIFRP1","base.fr"
"bank_fr_equufrp1","EQUUS","EQUUFRP1","base.fr"
"bank_fr_eramfrp1","ERAMET","ERAMFRP1","base.fr"
"bank_fr_eramfrpa","ERAMET","ERAMFRPA","base.fr"
"bank_fr_ergtfrp1","ERASMUS GESTION","ERGTFRP1","base.fr"
"bank_fr_eresfrp1","ERES","ERESFRP1","base.fr"
"bank_fr_erisfrp1","ERISA","ERISFRP1","base.fr"
"bank_fr_esaafr21","ESCA","ESAAFR21","base.fr"
"bank_fr_esfgfr21","ESFIN GESTION GROUPEMENT D'INTERET ECONOMIQUE","ESFGFR21","base.fr"
"bank_fr_espafr21","ESFIN PARTICIPATIONS SAS","ESPAFR21","base.fr"
"bank_fr_espifr21","ESPACE PRODUCTION INTERNATIONAL","ESPIFR21","base.fr"
"bank_fr_esitfr2p","ESSILOR INTERNATIONAL","ESITFR2P","base.fr"
"bank_fr_esftfr21","ESTER FINANCE TITRISATION SA","ESFTFR21","base.fr"
"bank_fr_efcgfr21","ETABLISSEMENT FINANCIER CLAUDE GUILLOT S.A.","EFCGFR21","base.fr"
"bank_fr_etfvfr21","ETABLISSEMENTS FAUVET-GIREL","ETFVFR21","base.fr"
"bank_fr_etmpfrp1","ETABLISSEMENTS MAUREL ET PROM","ETMPFRP1","base.fr"
"bank_fr_etpffr21","ETABLISSEMENTS PEUGEOT FRERES","ETPFFR21","base.fr"
"bank_fr_etgefrp1","ETHIEA GESTION","ETGEFRP1","base.fr"
"bank_fr_etgsfrp1","ETOILE GESTION SNC","ETGSFRP1","base.fr"
"bank_fr_souffr22","ETS J SOUFFLET","SOUFFR22","base.fr"
"bank_fr_eukrfrp1","EUKRATOS","EUKRFRP1","base.fr"
"bank_fr_ehscfr2p","EULER HERMES SFAC CREDIT","EHSCFR2P","base.fr"
"bank_fr_ehscfrp1","EULER HERMES SFAC CREDIT SAS","EHSCFRP1","base.fr"
"bank_fr_euscfrp1","EULER SFAC CREDIT","EUSCFRP1","base.fr"
"bank_fr_eulcfrp1","EULIA CAUTION","EULCFRP1","base.fr"
"bank_fr_eufefrp1","EURASIA FINANCE SA","EUFEFRP1","base.fr"
"bank_fr_eurzfrp1","EURAZEO","EURZFRP1","base.fr"
"bank_fr_euprfrp1","EURAZEO PARTNERS SAS","EUPRFRP1","base.fr"
"bank_fr_eueffrp1","EURO EMETTEURS FINANCE","EUEFFRP1","base.fr"
"bank_fr_emcsfr21","EURO MID CAPS SECURITIES","EMCSFR21","base.fr"
"bank_fr_eusffrp1","EURO SALES FINANCE SA","EUSFFRP1","base.fr"
"bank_fr_eutefrp1","EURO TRESORERIE S.A.","EUTEFRP1","base.fr"
"bank_fr_eurefrp1","EUROCENTREST","EUREFRP1","base.fr"
"bank_fr_sicvfrpp","EUROCLEAR FRANCE","SICVFRPP","base.fr"
"bank_fr_esesfr21","EUROCLEAR FRANCE ACCOUNT PAYABLES","ESESFR21","base.fr"
"bank_fr_esesfrpp","EUROCLEAR FRANCE SA","ESESFRPP","base.fr"
"bank_fr_euocfrp1","EUROCORPORATE SA","EUOCFRP1","base.fr"
"bank_fr_eurdfrp1","EURODIF","EURDFRP1","base.fr"
"bank_fr_euiifrp1","EUROLAND FINANCE SA","EUIIFRP1","base.fr"
"bank_fr_eairfrp1","EUROMAF ASSURANCE DES INGENIEURS ET ARCHITECTES EUROPEENS SA","EAIRFRP1","base.fr"
"bank_fr_xmonfrp1","EURONEXT PARIS - MONEP","XMONFRP1","base.fr"
"bank_fr_xparfrpp","EURONEXT PARIS S.A.","XPARFRPP","base.fr"
"bank_fr_euarfr21","EUROP ASSISTANCE FRANCE SA","EUARFR21","base.fr"
"bank_fr_euahfrp1","EUROP ASSISTANCE HOLDING","EUAHFRP1","base.fr"
"bank_fr_eraafrp1","EUROPANEL RESEARCH AND ALTERNATIVE ASSET MANAGEMENT-ERAAM SA","ERAAFRP1","base.fr"
"bank_fr_eufafrp1","EUROPAY FRANCE SAS","EUFAFRP1","base.fr"
"bank_fr_ecarfr22","EUROPCAR HOLDING","ECARFR22","base.fr"
"bank_fr_arabfrpp","EUROPE ARAB BANK PLC","ARABFRPP","base.fr"
"bank_fr_eucpfrp1","EUROPE COMPANY LTD, THE","EUCPFRP1","base.fr"
"bank_fr_eegffrp1","EUROPE EGIDE FINANCE","EEGFFRP1","base.fr"
"bank_fr_eufdfrp1","EUROPE FINANCE ET INDUSTRIE SA","EUFDFRP1","base.fr"
"bank_fr_ecfsfrp1","EUROPEAN CAPITAL FINANCIAL SERVICES LIMITED","ECFSFRP1","base.fr"
"bank_fr_eueqfrp1","EUROPEAN EQUITIES","EUEQFRP1","base.fr"
"bank_fr_efalfrpp","EUROPEAN FUND ADMINISTRATION FRANCE S.A.S","EFALFRPP","base.fr"
"bank_fr_esazfrpp","EUROPEAN SPACE AGENCY","ESAZFRPP","base.fr"
"bank_fr_eucufrp1","EUROPEENNE DE CAUTIONNEMENT SA","EUCUFRP1","base.fr"
"bank_fr_euosfrp1","EUROSIC SA","EUOSFRP1","base.fr"
"bank_fr_eucsfr21","EUROSUD CONSEIL","EUCSFR21","base.fr"
"bank_fr_euitfrp1","EUROTRADIA INTERNATIONAL","EUITFRP1","base.fr"
"bank_fr_evfifrp1","EVEN FINANCE","EVFIFRP1","base.fr"
"bank_fr_exagfrp1","EXANE ASSET MANAGEMENT","EXAGFRP1","base.fr"
"bank_fr_exadfrpp","EXANE DERIVATIVES SNC","EXADFRPP","base.fr"
"bank_fr_exfnfrp1","EXANE FINANCE SA","EXFNFRP1","base.fr"
"bank_fr_exaofrp1","EXANE OPTIONS","EXAOFRP1","base.fr"
"bank_fr_exanfrpp","EXANE S.A.","EXANFRPP","base.fr"
"bank_fr_essmfrp1","EXANE STRUCTURED ASSET MANAGEMENT","ESSMFRP1","base.fr"
"bank_fr_exwofrpp","EXCLUSIVE NETWORKS SAS","EXWOFRPP","base.fr"
"bank_fr_expafrp1","EXCLUSIVE PARTNERS","EXPAFRP1","base.fr"
"bank_fr_exoefrp1","EXOE SAS","EXOEFRP1","base.fr"
"bank_fr_esdrfr21","EXPANSO-LA SOCIETE POUR LE DEVELOPPEMENT REGIONAL SA","ESDRFR21","base.fr"
"bank_fr_expgfrpp","EXPERIMENTAL GROUP SAS","EXPGFRPP","base.fr"
"bank_fr_exfcfr21","EXPERT ET FINANCE","EXFCFR21","base.fr"
"bank_fr_gailfrp1","EZYNESS","GAILFRP1","base.fr"
"bank_fr_fscmfr21","F.D.I. SOCIETE AN CREDIT IMMOBILIER","FSCMFR21","base.fr"
"bank_fr_cifsfr21","F.D.I. SOCIETE ANONYME COOPERATIVE D'INTERET COLLECTIF POUR L'ACCESSION A LA PROPRIETE","CIFSFR21","base.fr"
"bank_fr_facefr21","FACET SA","FACEFR21","base.fr"
"bank_fr_facffrpp","FACTOFRANCE","FACFFRPP","base.fr"
"bank_fr_fcthfrp1","FACTOFRANCE HELLER","FCTHFRP1","base.fr"
"bank_fr_faaafrp1","FAIRVIEW ASSET MANAGEMENT","FAAAFRP1","base.fr"
"bank_fr_leytfr22","FAIVELEY TRANSPORT SA","LEYTFR22","base.fr"
"bank_fr_faapfr21","FASTEA CAPITAL","FAAPFR21","base.fr"
"bank_fr_famafrp1","FAUCHIER - MAGNAN, DURANT DES AULNOIS SA","FAMAFRP1","base.fr"
"bank_fr_faurfrpp","FAURECIA","FAURFRPP","base.fr"
"bank_fr_fbnifrpp","FBN BANK UK LTD","FBNIFRPP","base.fr"
"bank_fr_fraefr21","FC FRANCE SA","FRAEFR21","base.fr"
"bank_fr_ucfdfrp1","FC UC-FDUC","UCFDFRP1","base.fr"
"bank_fr_ucgufrp1","FC UC-GUARDIAN","UCGUFRP1","base.fr"
"bank_fr_fcccfrp1","FCC 130","FCCCFRP1","base.fr"
"bank_fr_fceffr21","FCE BANK PLC","FCEFFR21","base.fr"
"bank_fr_fplrfr21","FCE BANK PLC","FPLRFR21","base.fr"
"bank_fr_faulfrp1","FCT ALLIANCE AUTO LOANS FRANCE V1","FAULFRP1","base.fr"
"bank_fr_faaofrp1","FCT ALLIANCE AUTO LOANS GERMANY 2013","FAAOFRP1","base.fr"
"bank_fr_fcadfrp1","FCT ALLIANCE DFP 2013","FCADFRP1","base.fr"
"bank_fr_fbhofrp1","FCT BPCE HOME LOANS","FBHOFRP1","base.fr"
"bank_fr_fcbffrp1","FCT BUMPER FRANCE","FCBFFRP1","base.fr"
"bank_fr_fccffrp1","FCT CFFHL2014","FCCFFRP1","base.fr"
"bank_fr_fccafrp1","FCT CIF ASSETS 2001","FCCAFRP1","base.fr"
"bank_fr_febefrp1","FCT EVERGREEN HL1  (BORROWER HEDGING TRANSACTION)","FEBEFRP1","base.fr"
"bank_fr_feihfrp1","FCT EVERGREEN HL1 (ISSUER HEDGING TRANSACTION)","FEIHFRP1","base.fr"
"bank_fr_fcfrfrp1","FCT F-CARAT 2010-1","FCFRFRP1","base.fr"
"bank_fr_fcfifrp1","FCT FI FINANCING","FCFIFRP1","base.fr"
"bank_fr_fcgpfrp1","FCT GINGKO PRIVATE 2012","FCGPFRP1","base.fr"
"bank_fr_fgclfrp1","FCT GINKGO CONSUMER LOANS 2013-1","FGCLFRP1","base.fr"
"bank_fr_fgplfrp1","FCT GINKGO PERSONAL LOANS 2013-1","FGPLFRP1","base.fr"
"bank_fr_fgsifrp1","FCT GINKGO SALES FINANCE 2011-1","FGSIFRP1","base.fr"
"bank_fr_fgsffrp1","FCT GINKGO SALES FINANCE 2012-1","FGSFFRP1","base.fr"
"bank_fr_fgsnfrp1","FCT GINKGO SALES FINANCE 2013-1","FGSNFRP1","base.fr"
"bank_fr_fcilfrp1","FCT INFINITY 2006-1 CLASSICO","FCILFRP1","base.fr"
"bank_fr_fcisfrp1","FCT INFINITY 2007-1 SOPRANO","FCISFRP1","base.fr"
"bank_fr_fmcafrp1","FCT MASTER CREDIT CARD PASS","FMCAFRP1","base.fr"
"bank_fr_fcnafrp1","FCT NACREA","FCNAFRP1","base.fr"
"bank_fr_fcoyfrp1","FCT ONEYCORD","FCOYFRP1","base.fr"
"bank_fr_fcptfrp1","FCT PARTIMMO 05 2003","FCPTFRP1","base.fr"
"bank_fr_fcprfrp1","FCT PARTIMMO 11 2003","FCPRFRP1","base.fr"
"bank_fr_fcppfrp1","FCT PROUDEED PROPERTIES 2005","FCPPFRP1","base.fr"
"bank_fr_frbtfrp1","FCT RED  AND BLACK AUTO LOANS","FRBTFRP1","base.fr"
"bank_fr_fcsufrp1","FCT SURF","FCSUFRP1","base.fr"
"bank_fr_fceifrp1","FCT TE EURO (TITAN 2006-3)","FCEIFRP1","base.fr"
"bank_fr_fcetfrp1","FCT TE EURO (TITAN 2007-1)","FCETFRP1","base.fr"
"bank_fr_fcvefrp1","FCT VULCAN (ELOC 28)","FCVEFRP1","base.fr"
"bank_fr_fczefrp1","FCT ZEBRE 2006-1","FCZEFRP1","base.fr"
"bank_fr_fczofrp1","FCT ZEBRE ONE","FCZOFRP1","base.fr"
"bank_fr_fcztfrp1","FCT ZEBRE TWO","FCZTFRP1","base.fr"
"bank_fr_fczsfr21","FCT ZEUS (OSIRIS)","FCZSFR21","base.fr"
"bank_fr_fdpffrp1","FDP","FDPFFRP1","base.fr"
"bank_fr_fefifr21","FEDERAL FINANCE BANQUE SA","FEFIFR21","base.fr"
"bank_fr_fegefr21","FEDERAL GESTION","FEGEFR21","base.fr"
"bank_fr_fefbfrp1","FEDERATION FRANCAISE DU BATIMENT","FEFBFRP1","base.fr"
"bank_fr_fndmfrp1","FEDERATION NATIONALE DE LA MUTUALITE FRANCAISE","FNDMFRP1","base.fr"
"bank_fr_fepsfrp1","FEDERIS EPARGNE SALARIALE SA","FEPSFRP1","base.fr"
"bank_fr_fegafrp1","FEDERIS GESTION D'ACTIFS SA","FEGAFRP1","base.fr"
"bank_fr_feitfrp1","FERRI INTERMEDIATION","FEITFRP1","base.fr"
"bank_fr_ferifrp1","FERRIGESTION SA","FERIFRP1","base.fr"
"bank_fr_ffpffrp1","FFP","FFPFFRP1","base.fr"
"bank_fr_ficffr21","FIAT CREDIT FRANCE","FICFFR21","base.fr"
"bank_fr_filufr21","FIAT LEASE AUTO","FILUFR21","base.fr"
"bank_fr_filpfrp1","FIDEAS CAPITAL","FILPFRP1","base.fr"
"bank_fr_fiemfrp1","FIDEM SOCIETE ANONYME","FIEMFRP1","base.fr"
"bank_fr_fidgfrp1","FIDES GESTION SARL","FIDGFRP1","base.fr"
"bank_fr_fwabfrp1","FIDEURAM WARGNY ACTIVE BROKER","FWABFRP1","base.fr"
"bank_fr_fdivfrp1","FIDIAM INVEST","FDIVFRP1","base.fr"
"bank_fr_fdinfrp1","FIDINVEST","FDINFRP1","base.fr"
"bank_fr_uffifrpp","FIDUCIAL GERANCE","UFFIFRPP","base.fr"
"bank_fr_flmffr21","FILIA-MAIF SA","FLMFFR21","base.fr"
"bank_fr_fmmlfrp1","FIMALAC","FMMLFRP1","base.fr"
"bank_fr_fippfrp1","FIMIPAR SA","FIPPFRP1","base.fr"
"bank_fr_fidafrp1","FINADOU-FINANCIERE DE L'ADOU SA","FIDAFRP1","base.fr"
"bank_fr_fialfr21","FINALION","FIALFR21","base.fr"
"bank_fr_fnnlfrp1","FINALTIS","FNNLFRP1","base.fr"
"bank_fr_ficifrp1","FINAMA CREDIT SOCIETE ANONYME","FICIFRP1","base.fr"
"bank_fr_fimufr21","FINAMUR","FIMUFR21","base.fr"
"bank_fr_figtfrp1","FINANCE ET GESTION SA","FIGTFRP1","base.fr"
"bank_fr_fncnfrp1","FINANCE FI SARL","FNCNFRP1","base.fr"
"bank_fr_fiirfrp1","FINANCE INTERMEDIATION","FIIRFRP1","base.fr"
"bank_fr_fncafrp1","FINANCE SA","FNCAFRP1","base.fr"
"bank_fr_figvfr21","FINANCE SA GESTION PRIVEE","FIGVFR21","base.fr"
"bank_fr_fiomfrp1","FINANCECOM AM","FIOMFRP1","base.fr"
"bank_fr_fihafrp1","FINANCIAL CHAMPLAIN","FIHAFRP1","base.fr"
"bank_fr_fagafrp1","FINANCIERE AGACHE","FAGAFRP1","base.fr"
"bank_fr_ficvfrp1","FINANCIERE ARBEVEL SOCIETE ANONYME","FICVFRP1","base.fr"
"bank_fr_fitlfrp1","FINANCIERE ATLAS S.A.","FITLFRP1","base.fr"
"bank_fr_fiaxfrp1","FINANCIERE AUXO","FIAXFRP1","base.fr"
"bank_fr_fgbbfr2m","FINANCIERE BOURBON","FGBBFR2M","base.fr"
"bank_fr_fictfr21","FINANCIERE CENTRE-LOIRE","FICTFR21","base.fr"
"bank_fr_fiuzfrp1","FINANCIERE D'UZES","FIUZFRP1","base.fr"
"bank_fr_fchpfrp1","FINANCIERE DE CHAMPLAIN SAS","FCHPFRP1","base.fr"
"bank_fr_fcipfr21","FINANCIERE DE CREDIT IMMOBILIER DE PICARDIE-CHAMPAGNE-ARDENNE SA","FCIPFR21","base.fr"
"bank_fr_fgprfrp1","FINANCIERE DE GESTION PRIVEE","FGPRFRP1","base.fr"
"bank_fr_filrfr21","FINANCIERE DE L'ARC","FILRFR21","base.fr"
"bank_fr_fiehfrp1","FINANCIERE DE L'ECHIQUIER SA","FIEHFRP1","base.fr"
"bank_fr_fislfr21","FINANCIERE DE L'IMMOBILIER SUD ATLANTIQUE SA","FISLFR21","base.fr"
"bank_fr_filxfrp1","FINANCIERE DE L'OXER SAS","FILXFRP1","base.fr"
"bank_fr_fncifrp1","FINANCIERE DE LA CITE SAS","FNCIFRP1","base.fr"
"bank_fr_filyfr21","FINANCIERE DE LYON, LA","FILYFR21","base.fr"
"bank_fr_fpelfr21","FINANCIERE DES PAIEMENTS ELECTRONIQUES","FPELFR21","base.fr"
"bank_fr_fcmufrp1","FINANCIERE DU CREDIT MUTUEL","FCMUFRP1","base.fr"
"bank_fr_fmshfrp1","FINANCIERE DU MARCHE SAINT-HONORE SA","FMSHFRP1","base.fr"
"bank_fr_fiexfrp1","FINANCIERE EXPERT","FIEXFRP1","base.fr"
"bank_fr_ffnefrp1","FINANCIERE FRANCO NEERLANDAISE","FFNEFRP1","base.fr"
"bank_fr_fgedfrp1","FINANCIERE GEDEL SRL","FGEDFRP1","base.fr"
"bank_fr_fhbbfrp1","FINANCIERE HOCHE BAINS LES BAINS","FHBBFRP1","base.fr"
"bank_fr_fiidfr21","FINANCIERE IMMOBILIERE CREDIT AGRICOLE CIB","FIIDFR21","base.fr"
"bank_fr_ficlfrp1","FINANCIERE INTERREGION CREDIT IMMOBILIER","FICLFRP1","base.fr"
"bank_fr_fklefrp1","FINANCIERE KLEBER","FKLEFRP1","base.fr"
"bank_fr_fidffrp1","FINANCIERE LA DEFENSE","FIDFFRP1","base.fr"
"bank_fr_fimhfrp1","FINANCIERE MEESCHAERT SA","FIMHFRP1","base.fr"
"bank_fr_fnnofrp1","FINANCIERE OCEOR SA","FNNOFRP1","base.fr"
"bank_fr_firafrp1","FINANCIERE RAPHAEL","FIRAFRP1","base.fr"
"bank_fr_frhbfr21","FINANCIERE REG. HAB BOURGOGNE-F.C. ALLIER","FRHBFR21","base.fr"
"bank_fr_frsmfr21","FINANCIERE REGION SUD MASSIF CENTRAL","FRSMFR21","base.fr"
"bank_fr_frcofr21","FINANCIERE REGIONALE CREDITS IMMOBILIERS EST","FRCOFR21","base.fr"
"bank_fr_frcmfr21","FINANCIERE REGIONALE DE CREDIT IMMOBILIER DU NORD PAS-DE-CALAIS SA","FRCMFR21","base.fr"
"bank_fr_frhafr21","FINANCIERE REGIONALE POUR HABITAT ALDA","FRHAFR21","base.fr"
"bank_fr_sicxfrp1","FINANCIERE SICOMAX SOCIETE ANONYME","SICXFRP1","base.fr"
"bank_fr_fitpfrp1","FINANCIERE TIEPOLO","FITPFRP1","base.fr"
"bank_fr_fieyfrp1","FINANCIERE VAN EYCK SAS","FIEYFRP1","base.fr"
"bank_fr_finffr21","FINANCO SA","FINFFR21","base.fr"
"bank_fr_fnnvfrp1","FINAVEO","FNNVFRP1","base.fr"
"bank_fr_fingfrp1","FINERGIE","FINGFRP1","base.fr"
"bank_fr_fifffrp1","FINIFAC","FIFFFRP1","base.fr"
"bank_fr_fniffr21","FINIFAC SAS","FNIFFR21","base.fr"
"bank_fr_finjfrp1","FININFO SA","FINJFRP1","base.fr"
"bank_fr_famufrp1","FININFOR ET ASSOCIES MULTIGESTION","FAMUFRP1","base.fr"
"bank_fr_fiogfrp1","FINOGEST SA","FIOGFRP1","base.fr"
"bank_fr_fipbfrp1","FIP BOURSE S.A.","FIPBFRP1","base.fr"
