id,code,name,note,account_type,reconcile,chart_template_id:id
account_template_102010909,1.02.01.09.09,"Outros Custos e Despesas Pagos Antecipadamente - Longo Prazo","Contas que registram demais pagamentos antecipados, que não possuem classificação específica neste plano de contas, cujos benefícios ou prestação de serviços à pessoa jurídica ocorrerão durante o exercício seguinte. São valores relativos a despesas que efetivamente pertencem a período posterior ao exercício seguinte à data do balanço.",asset_non_current,,l10n_br_account_chart_template
account_template_102011001,1.02.01.10.01,"Ativo Biológico Consumível - Origem Animal – Pelo Valor Justo - Longo Prazo","Contas que registram, nas empresas com atividade rural, os ativos biológicos consumíveis de origem animal, quando avaliados a valor justo. Nos termos do item 44 do CPC 29, seriam aqueles passíveis de serem colhidos como produto agrícola ou vendidos como ativos biológicos, como rebanhos de animais mantidos para a produção de carne, rebanhos mantidos para a venda, produção de peixe etc. Os produtos agrícolas devem receber classificação de estoques.",asset_non_current,,l10n_br_account_chart_template
account_template_102011002,1.02.01.10.02,"Ativo Biológico Consumível - Origem Vegetal – Pelo Valor Justo - Longo Prazo","Contas que registram, nas empresas com atividade rural, os ativos biológicos consumíveis de origem vegetal, quando avaliados a valor justo. Nos termos do item 44 do CPC 29, seriam aqueles passíveis de ser vendidos como ativos biológicos, como plantações de milho, cana-de-açúcar, soja, árvores para produção de madeira etc. Os produtos agrícolas devem receber classificação de estoques.",asset_non_current,,l10n_br_account_chart_template
account_template_102011010,1.02.01.10.10,"Ativo Biológico Consumível - Origem Animal - Pelo Custo - Longo Prazo","Contas que registram, nas empresas com atividade rural, os ativos biológicos consumíveis de origem animal, nos casos em que não seja possível mensurá-los ao valor justo, somente no reconhecimento inicial, devido a indisponibilidade de cotação de mercado e as alternativas não são, claramente, confiáveis. A pessoa jurídica que tenha mensurado previamente o ativo biológico ao seu valor justo, menos a despesa de venda, continuará a mensurá-lo assim até a sua venda. Nos termos do item 44 do CPC 29, seriam aqueles passíveis de serem colhidos como produto agrícola ou vendidos como ativos biológicos, como rebanhos de animais mantidos para a produção de carne, rebanhos mantidos para a venda, produção de peixe etc. Os produtos agrícolas devem receber classificação de estoques.",asset_non_current,,l10n_br_account_chart_template
account_template_102011011,1.02.01.10.11,"Ativo Biológico Consumível - Origem Vegetal - Pelo Custo - Longo Prazo","Contas que registram, nas empresas com atividade rural, os ativos biológicos consumíveis de origem animal, nos casos em que não seja possível mensurá-los ao valor justo, somente no reconhecimento inicial, devido a indisponibilidade de cotação de mercado e as alternativas não são, claramente, confiáveis. A pessoa jurídica que tenha mensurado previamente o ativo biológico ao seu valor justo, menos a despesa de venda, continuará a mensurá-lo assim até a sua venda. Nos termos do item 44 do CPC 29, seriam aqueles passíveis de serem colhidos como produto agrícola ou vendidos como ativos biológicos, como plantações de milho, cana-de-açúcar, soja, árvores para produção de madeira etc. Os produtos agrícolas devem receber classificação de estoques.",asset_non_current,,l10n_br_account_chart_template
account_template_102011055,1.02.01.10.55,"( - ) Perdas por Redução ao Valor Recuperável (Impairment) - Ativos Biológicos Consumível – Longo Prazo","Contas que registram as perdas estimadas com base em evidências objetivas que demonstrem a não recuperabilidade do valor contábil destes ativos biológicos. Esta conta também registra as eventuais reversões. Referidos valores deverão ser adicionados ao Lucro Real, mantidos na Parte B do eLalur até ocorrência da alienação ou baixa do ativo, quando poderão ser excluídos do Lucro Real(art. 32, Lei nº 12.973/2014).",asset_non_current,,l10n_br_account_chart_template
account_template_102011070,1.02.01.10.70,"Subconta - Ajuste a Valor Justo (AVJ) – Ativos Biológicos - Longo Prazo","Contas que registram os ajustes a valor justo positivos ou negativos efetuados sobre ativos biológicos consumíveis. Referidos valores deverão ser registrados líquidos da despesa de venda e computados na apuração Lucro Real à medida que ativo for realizado(arts. 13/14, Lei nº 12.973/2014). Detalhes sobre a contabilização estão descritos no Anexo I, exemplos 5/6, Instrução Normativa SRF nº 1.515/2014). Apenas no caso da conta contábil que registra o ativo consolidar vários itens de mesma natureza, pode-se utilizar uma mesma subconta coletiva, desde que demonstre-os em razão auxiliar vinculado à ECD(art. 33, §3º, Instrução Normativa SRF nº 1.515/2014)",asset_non_current,,l10n_br_account_chart_template
account_template_102011075,1.02.01.10.75,"Subconta – Ajuste a Valor Presente (AVP) - Ativos Biológicos - Longo Prazo","Contas que registram contrapartidas dos ajustes a valor presente efetuados sobre os passivos decorrentes de compras a prazo dos ativos. Referidos valores serão apropriados ao resultado pelo regime de competência e adicionados ao Lucro Real. Concomitante controle ocorrerá nesta subconta até a revenda ou baixa do ativo, quando valor do AVP poderá ser excluído do Lucro Real do período (art.5º, Lei nº 12.973/2014). Detalhes sobre a contabilização estão descritos no Anexo I, exemplo 4, Instrução Normativa SRF nº 1.515/2014). Apenas no caso da conta contábil que registra o ativo consolidar vários itens de mesma natureza, pode-se utilizar uma mesma subconta coletiva, desde que demonstre-os em razão auxiliar vinculado à ECD(art. 33, §3º, Instrução Normativa SRF nº 1.515/2014)",asset_non_current,,l10n_br_account_chart_template
account_template_102011090,1.02.01.10.90,"Subconta – Adoção Inicial – Ativo Biológico – Longo Prazo","Contas que registram as diferenças positivas ou negativas, na data da adoção dos efeitos da Lei nº 12.973/2014, entre o valor do ativo mensurado de acordo as disposições da Lei nº 6.404/1976 e o valor mensurado pelos métodos e critérios vigentes em 31/12/2007(arts. 66/67, Lei nº 12.973/2014). Referidos valores deverão ser computados na apuração Lucro Real à medida da realização do bem, (arts. 164 e 167, Instrução Normativa SRF nº 1.515/2014, cujos detalhes sobre a contabilização estão descritos em seu Anexo I, exemplos 1/2). Conforme disciplinado art. 169, § 9ª, Instrução Normativa SRF nº 1.515/2014, cada subconta de adoção inicial deve registrar individualmente a diferença de valor identificada em cada ativo. Apenas no caso da conta contábil que registra o ativo consolidar vários itens de mesma natureza, pode-se utilizar uma mesma subconta coletiva, desde que demonstre-os em razão auxiliar vinculado à ECD(art. 169, §6º, Instrução Normativa SRF nº 1.515/2014)",asset_non_current,,l10n_br_account_chart_template
account_template_102011501,1.02.01.15.01,"Outros Créditos - Longo Prazo","Contas que registram outros créditos de longo prazo não classificados em contas mais específicas.",asset_non_current,,l10n_br_account_chart_template
account_template_102011560,1.02.01.15.60,"CPC 47 - Atvos de Contrato - Longo Prazo","Contas que registram os efeitos no ativo não circulante, decorrentes da adoção do Pronunciamento Técnico CPC 47 - Receita de Contrato com Cliente.",asset_non_current,,l10n_br_account_chart_template
account_template_102020101,1.02.02.01.01,"Participações Permanentes em Controladas - no País","Contas que registram investimentos permanentes no país, na forma de participação em outras sociedades nas quais se detenham o controle. Exceto sociedades de propósito específico. Vale ressaltar que as participações societárias serão avaliadas, na adoção inicial, conforme regra vigente na Lei nº 6.404/1976(art. 64, Lei nº 12.973/2014), não gerando ocorrências de controle em subcontas de adoção inicial para todas as parcelas integrantes do custo de aquisição(art. 173, §2º, Instrução Normativa SRF nº 1515/2014).",asset_non_current,,l10n_br_account_chart_template
account_template_102020104,1.02.02.01.04,"Participações Permanentes em Coligadas - no País","Contas que registram investimentos permanentes no país, na forma de participação em outras sociedades nas quais se tenha influência significativa. Exceto em sociedades de propósito específico. Vale ressaltar que as participações societárias serão avaliadas, na adoção inicial, conforme regra vigente na Lei nº 6.404/1976(art. 64, Lei nº 12.973/2014), não gerando ocorrências de controle em subcontas de adoção inicial para todas as parcelas integrantes do custo de aquisição(art. 173, §2º, Instrução Normativa SRF nº 1515/2014).",asset_non_current,,l10n_br_account_chart_template
account_template_102020105,1.02.02.01.05,"Participações Permanentes em Joint Ventures e Sociedades de Propósito Específico (SPE) - no País","Contas que registram investimentos permanentes no país, na forma de participação permanente em joint ventures e sociedades de propósito específico, avaliadas pelo Método de Equivalência Patrimonial, ainda que as investidas sejam controladas ou coligadas. Vale ressaltar que as participações societárias serão avaliadas, na adoção inicial, conforme regra vigente na Lei nº 6.404/1976(art. 64, Lei nº 12.973/2014), não gerando ocorrências de controle em subcontas de adoção inicial para todas as parcelas integrantes do custo de aquisição(art. 173, §2º, Instrução Normativa SRF nº 1515/2014).",asset_non_current,,l10n_br_account_chart_template
account_template_102020106,1.02.02.01.06,"Participações Permanentes em Outras Sociedades do Mesmo Grupo ou Controle Comum - Avaliadas pelo Método de Equivalência Patrimonial (MEP) - no País","Contas que registram investimentos permanentes no país, na forma de participação permanente em outras sociedades do grupo ou controle comum, sem que haja relação de controle ou influência significativa, avaliados pelo Método de Equivalência Patrimonial(art. 248, Lei nº 6.404/1976). Vale ressaltar que as participações societárias serão avaliadas, na adoção inicial, conforme regra vigente na Lei nº 6.404/1976(art. 64, Lei nº 12.973/2014), não gerando ocorrências de controle em subcontas de adoção inicial para todas as parcelas integrantes do custo de aquisição(art. 173, §2º, Instrução Normativa SRF nº 1515/2014).",asset_non_current,,l10n_br_account_chart_template
