id,city_id:id,start,end
zip_range_1895,city_br_2105,15330-000,15339-999
zip_range_1896,city_br_2106,78875-000,78879-999
zip_range_1897,city_br_2107,99830-000,99834-999
zip_range_1898,city_br_2108,44650-000,44654-999
zip_range_1899,city_br_2109,14813-000,14814-999
zip_range_1900,city_br_2110,64613-000,64614-999
zip_range_1901,city_br_2111,95820-000,95832-999
zip_range_1902,city_br_2112,78620-000,78624-999
zip_range_1903,city_br_2113,84660-000,84899-999
zip_range_1904,city_br_2114,49750-000,49759-999
zip_range_1905,city_br_2115,15300-000,15309-999
zip_range_1906,city_br_2116,62738-000,62739-999
zip_range_1907,city_br_2117,99160-000,99164-999
zip_range_1908,city_br_2118,47450-000,47499-999
zip_range_1909,city_br_2119,16450-000,16479-999
zip_range_1910,city_br_2120,99900-000,99909-999
zip_range_1911,city_br_2121,64930-000,64939-999
zip_range_1912,city_br_2122,57360-000,57369-999
zip_range_1913,city_br_2123,98870-000,98894-999
zip_range_1914,city_br_2124,39592-000,39593-999
zip_range_1915,city_br_2125,16270-000,16289-999
zip_range_1916,city_br_2126,48620-000,48629-999
zip_range_1917,city_br_2127,78293-000,78294-999
zip_range_1918,city_br_2128,79730-000,79739-999
zip_range_1919,city_br_2129,55620-000,55629-999
zip_range_1920,city_br_2130,94380-000,94399-999
zip_range_1921,city_br_2131,65285-000,65287-999
zip_range_1922,city_br_2132,86938-000,86939-999
zip_range_1923,city_br_2133,35248-000,35248-999
zip_range_1924,city_br_2134,55900-000,55919-999
zip_range_1925,city_br_2135,36152-000,36154-999
zip_range_1926,city_br_2136,75170-000,75174-999
zip_range_1927,city_br_2137,75740-000,75749-999
zip_range_1928,city_br_2138,76380-001,76389-999
zip_range_1929,city_br_2139,68639-000,68639-999
zip_range_1930,city_br_010,74000-001,74899-999
zip_range_1931,city_br_2140,59173-000,59177-999
zip_range_1932,city_br_2141,75370-000,75374-999
zip_range_1933,city_br_2142,77695-000,77699-999
zip_range_1934,city_br_2143,76600-000,76629-999
zip_range_1935,city_br_2144,77770-000,77776-999
zip_range_1936,city_br_2145,75600-000,75602-999
zip_range_1937,city_br_2146,87360-000,87364-999
zip_range_1938,city_br_2147,85162-000,85167-999
zip_range_1939,city_br_2148,37680-000,37689-999
zip_range_1940,city_br_2149,65775-000,65779-999
zip_range_1941,city_br_2150,45540-000,45544-999
zip_range_1942,city_br_2151,39720-000,39722-999
zip_range_1943,city_br_2152,39120-000,39129-999
zip_range_1944,city_br_2153,75865-000,75869-999
zip_range_1945,city_br_2154,65770-000,65774-999
zip_range_1946,city_br_2155,88190-000,88199-999
zip_range_1947,city_br_2156,59790-000,59794-999
zip_range_1948,city_br_2157,65928-000,65928-999
zip_range_1949,city_br_2158,65780-000,65782-999
zip_range_1950,city_br_2159,76898-000,76899-999
zip_range_1951,city_br_2160,29720-000,29724-999
zip_range_1952,city_br_2161,65795-000,65799-999
zip_range_1953,city_br_2162,44350-000,44359-999
zip_range_1954,city_br_2163,65363-000,65364-999
zip_range_1955,city_br_2164,65284-000,65284-999
zip_range_1956,city_br_111,35000-001,35109-999
zip_range_1957,city_br_2165,62365-000,62369-999
zip_range_1958,city_br_2166,65785-000,65789-999
zip_range_1959,city_br_2167,49860-000,49869-999
zip_range_1960,city_br_2168,65940-000,65942-999
zip_range_1961,city_br_2169,95670-000,95679-999
zip_range_1962,city_br_2170,99605-000,99609-999
zip_range_1963,city_br_2171,96875-000,96877-999
zip_range_1964,city_br_2172,86845-000,86847-999
zip_range_1965,city_br_2173,56160-000,56162-999
zip_range_1966,city_br_2174,62430-000,62449-999
zip_range_1967,city_br_2175,63230-000,63239-999
zip_range_1968,city_br_2176,39570-000,39572-999
zip_range_1969,city_br_2177,88890-000,88899-999
zip_range_1970,city_br_2178,55640-001,55649-999
zip_range_1971,city_br_107,94000-001,94379-999
zip_range_1972,city_br_2179,88735-000,88739-999
zip_range_1973,city_br_2180,62190-000,62199-999
zip_range_1974,city_br_2181,59675-000,59677-999
zip_range_1975,city_br_2182,38470-000,38474-999
zip_range_1976,city_br_2183,95355-000,95359-999
zip_range_1977,city_br_2184,88360-000,88369-999
zip_range_1978,city_br_2185,29560-000,29579-999
zip_range_1979,city_br_2186,64840-000,64844-999
zip_range_1980,city_br_2187,92500-000,92849-999
zip_range_1981,city_br_2188,16430-000,16439-999
zip_range_1982,city_br_2189,16480-000,16499-999
zip_range_1983,city_br_2190,85980-000,85987-999
zip_range_1984,city_br_2191,14790-000,14794-999
zip_range_1985,city_br_2192,87880-000,87889-999
zip_range_1986,city_br_2193,61890-000,61899-999
zip_range_1987,city_br_2194,69895-000,69899-999
zip_range_1988,city_br_2195,76850-000,76856-999
zip_range_1989,city_br_2196,46205-000,46219-999
zip_range_1990,city_br_2197,59598-000,59599-999
zip_range_1991,city_br_2198,84435-000,84449-999
zip_range_1992,city_br_2199,46430-000,46437-999
zip_range_1993,city_br_2200,39740-000,39744-999
zip_range_1994,city_br_2201,37177-000,37189-999
zip_range_1995,city_br_2202,15110-000,15114-999
zip_range_1996,city_br_2203,18310-000,18314-999
zip_range_1997,city_br_2204,25940-001,25949-999
zip_range_1998,city_br_2205,86465-000,86469-999
zip_range_1999,city_br_2206,75350-000,75354-999
zip_range_2000,city_br_2207,99200-000,99214-999
zip_range_2001,city_br_2208,87810-000,87819-999
zip_range_2002,city_br_2209,14580-000,14599-999
zip_range_2003,city_br_2210,58200-000,58207-999
zip_range_2004,city_br_2211,16980-000,16999-999
zip_range_2005,city_br_2212,86620-000,86629-999
zip_range_2006,city_br_2213,15420-000,15424-999
zip_range_2007,city_br_2214,35436-000,35436-999
zip_range_2008,city_br_2215,89920-000,89924-999
zip_range_2009,city_br_2216,62380-000,62389-999
zip_range_2010,city_br_2217,39397-000,39397-999
zip_range_2011,city_br_2218,77700-000,77703-999
zip_range_2012,city_br_2219,76690-000,76699-999
zip_range_2013,city_br_2220,62766-000,62769-999
zip_range_2014,city_br_2221,89270-000,89274-999
zip_range_2015,city_br_2222,37810-000,37819-999
zip_range_2016,city_br_2223,36160-000,36164-999
zip_range_2017,city_br_2224,15680-000,15684-999
zip_range_2018,city_br_2225,97950-000,97959-999
zip_range_2019,city_br_2226,73910-000,73919-999
zip_range_2020,city_br_2227,85400-000,85407-999
zip_range_2021,city_br_2228,16570-000,16599-999
zip_range_2022,city_br_2229,78520-000,78524-999
zip_range_2023,city_br_243,29200-001,29229-999
zip_range_2024,city_br_165,85000-001,85139-999
zip_range_2025,city_br_2230,83390-000,83399-999
zip_range_2026,city_br_2231,36606-000,36607-999
zip_range_2027,city_br_2232,16700-000,16749-999
zip_range_2028,city_br_2233,08900-000,08939-999
zip_range_2029,city_br_2234,45840-000,45847-999
zip_range_2030,city_br_259,12500-001,12524-999
zip_range_2031,city_br_2235,83280-000,83299-999
zip_range_2032,city_br_2236,38570-000,38599-999
zip_range_2033,city_br_2237,18250-000,18254-999
zip_range_2034,city_br_2238,14840-000,14849-999
zip_range_2035,city_br_2239,64798-000,64799-999
zip_range_2036,city_br_2240,76374-000,76374-999
zip_range_2037,city_br_095,11400-001,11499-999
zip_range_2038,city_br_2241,89940-000,89949-999
zip_range_2039,city_br_013,07000-001,07399-999
zip_range_2040,city_br_2242,89817-000,89817-999
zip_range_2041,city_br_2243,14115-000,14119-999
zip_range_2042,city_br_2244,37800-000,37804-999
zip_range_2043,city_br_2245,79230-000,79239-999
zip_range_2044,city_br_2246,36515-000,36519-999
zip_range_2045,city_br_2247,65255-000,65259-999
zip_range_2046,city_br_2248,38730-000,38734-999
zip_range_2047,city_br_2249,78760-000,78769-999
zip_range_2048,city_br_2250,36525-000,36529-999
zip_range_2049,city_br_2251,38310-000,38319-999
zip_range_2050,city_br_2252,58356-000,58359-999
zip_range_2051,city_br_2253,58670-000,58674-999
zip_range_2052,city_br_2254,68300-000,68329-999
zip_range_2053,city_br_2255,77400-001,77449-999
zip_range_2054,city_br_2256,15355-000,15359-999
zip_range_2055,city_br_2257,95785-000,95789-999
zip_range_2056,city_br_2258,76670-000,76679-999
zip_range_2057,city_br_2259,37484-000,37484-999
zip_range_2058,city_br_2260,48445-000,48449-999
zip_range_2059,city_br_2261,17650-000,17669-999
zip_range_2060,city_br_2262,96310-000,96329-999
zip_range_2061,city_br_2263,89610-000,89612-999
zip_range_2062,city_br_2264,96888-000,96889-999
zip_range_2063,city_br_2265,62270-000,62279-999
zip_range_2064,city_br_2266,75340-000,75344-999
zip_range_2065,city_br_2267,76375-000,76379-999
zip_range_2066,city_br_2268,13825-000,13829-999
zip_range_2067,city_br_2269,85548-000,85549-999
zip_range_2068,city_br_2270,62880-001,62899-999
zip_range_2069,city_br_2271,98920-000,98924-999
zip_range_2070,city_br_125,13183-001,13189-999
zip_range_2071,city_br_2272,64470-000,64474-999
zip_range_2072,city_br_2273,96460-000,96469-999
zip_range_2073,city_br_2274,69800-000,69819-999
zip_range_2074,city_br_2275,98670-000,98674-999
zip_range_2075,city_br_2276,65180-000,65189-999
zip_range_2076,city_br_2277,17180-000,17189-999
zip_range_2077,city_br_2278,73920-000,73929-999
zip_range_2078,city_br_2279,17680-000,17689-999
zip_range_2079,city_br_2280,46860-000,46874-999
zip_range_2080,city_br_2281,35190-000,35192-999
zip_range_2081,city_br_2282,18775-000,18779-999
zip_range_2082,city_br_2283,55345-000,55349-999
zip_range_2083,city_br_2284,84900-000,84919-999
zip_range_2084,city_br_2285,96925-000,96929-999
zip_range_2085,city_br_2286,63970-000,63999-999
zip_range_2086,city_br_2287,14815-000,14819-999
zip_range_2087,city_br_2288,57890-000,57899-999
zip_range_2088,city_br_2289,29395-000,29397-999
zip_range_2089,city_br_2290,85478-000,85484-999
zip_range_2090,city_br_2291,36225-000,36226-999
zip_range_2091,city_br_2292,38950-000,38959-999
zip_range_2092,city_br_2293,99940-000,99949-999
zip_range_2093,city_br_2294,39350-000,39354-999
zip_range_2094,city_br_2295,89652-000,89653-999
zip_range_2095,city_br_2296,62360-000,62364-999
zip_range_2096,city_br_2297,58980-000,58984-999
zip_range_2097,city_br_2298,46390-000,46399-999
zip_range_2098,city_br_2299,45745-000,45749-999
zip_range_2099,city_br_2300,89640-000,89641-999
zip_range_2100,city_br_2301,46760-000,46764-999
zip_range_2101,city_br_2302,45290-000,45299-999
zip_range_2102,city_br_2303,62955-000,62959-999
zip_range_2103,city_br_2304,56580-000,56599-999
zip_range_2104,city_br_2305,44970-000,44989-999
zip_range_2105,city_br_2306,46540-000,46549-999
zip_range_2106,city_br_2307,86200-000,86209-999
zip_range_2107,city_br_2308,46840-000,46849-999
zip_range_2108,city_br_2309,15860-000,15869-999
zip_range_2109,city_br_2310,39455-000,39457-999
zip_range_2110,city_br_2311,37990-000,37992-999
zip_range_2111,city_br_2312,29670-000,29679-999
zip_range_2112,city_br_2313,95305-000,95307-999
zip_range_2113,city_br_2314,55390-000,55394-999
zip_range_2114,city_br_2315,89140-000,89144-999
zip_range_2115,city_br_2316,45500-000,45519-999
zip_range_2116,city_br_2317,45940-000,45949-999
zip_range_2117,city_br_2318,99320-000,99329-999
zip_range_2118,city_br_2319,19940-000,19959-999
zip_range_2119,city_br_2320,45580-000,45584-999
zip_range_2120,city_br_171,32400-001,32449-999
zip_range_2121,city_br_2321,98200-000,98229-999
zip_range_2122,city_br_2322,46700-000,46729-999
zip_range_2123,city_br_2323,14940-000,14954-999
zip_range_2124,city_br_2324,29540-000,29549-999
zip_range_2125,city_br_2325,44960-000,44969-999
zip_range_2126,city_br_2326,37790-000,37794-999
zip_range_2127,city_br_2327,37223-000,37224-999
zip_range_2128,city_br_2328,18150-000,18159-999
zip_range_2129,city_br_2329,47520-000,47529-999
zip_range_2130,city_br_2330,62810-000,62814-999
zip_range_2131,city_br_2331,88820-000,88827-999
zip_range_2132,city_br_2332,39318-000,39319-999
zip_range_2133,city_br_2333,87530-000,87534-999
zip_range_2134,city_br_2334,65170-000,65179-999
zip_range_2135,city_br_2335,15460-000,15469-999
zip_range_2136,city_br_2336,48725-000,48729-999
zip_range_2137,city_br_2337,63430-000,63459-999
zip_range_2138,city_br_2338,29280-000,29284-999
zip_range_2139,city_br_2339,59490-000,59499-999
zip_range_2140,city_br_2340,19640-000,19644-999
zip_range_2141,city_br_2341,57620-000,57624-999
zip_range_2142,city_br_2342,46490-000,46499-999
zip_range_2143,city_br_2343,17350-000,17359-999
zip_range_2144,city_br_2344,58775-000,58777-999
zip_range_2145,city_br_2345,14540-000,14549-999
zip_range_2146,city_br_2346,32900-000,32919-999
zip_range_2147,city_br_2347,68725-000,68729-999
zip_range_2148,city_br_2348,65345-000,65349-999
zip_range_2149,city_br_2349,65720-000,65722-999
zip_range_2150,city_br_2350,68430-000,68439-999
zip_range_2151,city_br_270,53600-001,53689-999
zip_range_2152,city_br_2351,12350-000,12379-999
zip_range_2153,city_br_2352,35695-000,35699-999
zip_range_2154,city_br_2353,45443-000,45444-999
zip_range_2155,city_br_2354,57280-000,57289-999
zip_range_2156,city_br_2355,95650-000,95659-999
zip_range_2157,city_br_2356,28960-000,28969-999
zip_range_2158,city_br_2357,45280-000,45289-999
zip_range_2159,city_br_2358,11920-000,11924-999
zip_range_2160,city_br_2359,86750-000,86754-999
zip_range_2161,city_br_2360,56840-000,56849-999
zip_range_2162,city_br_2361,38910-000,38929-999
zip_range_2163,city_br_2362,79960-000,79964-999
zip_range_2164,city_br_2363,63500-001,63514-999
zip_range_2165,city_br_2364,85423-000,85424-999
zip_range_2166,city_br_2365,37218-000,37219-999
zip_range_2167,city_br_2366,98700-000,98732-999
zip_range_2168,city_br_2367,11925-000,11929-999
zip_range_2169,city_br_2368,49990-000,49994-999
zip_range_2170,city_br_2369,53900-000,53989-999
zip_range_2171,city_br_2370,64224-000,64224-999
zip_range_2172,city_br_2371,15385-000,15389-999
zip_range_2173,city_br_2372,11630-000,11659-999
zip_range_2174,city_br_167,45650-001,45674-999
zip_range_2175,city_br_2373,88320-000,88329-999
zip_range_2176,city_br_2374,37175-000,37176-999
zip_range_2177,city_br_2375,95990-000,95994-999
zip_range_2178,city_br_2376,58745-000,58747-999
zip_range_2179,city_br_2377,88770-000,88779-999
zip_range_2180,city_br_2378,84250-000,84259-999
zip_range_2181,city_br_2379,95625-000,95629-999
zip_range_2182,city_br_2380,35323-000,35323-999
zip_range_2183,city_br_2381,88780-000,88789-999
zip_range_2184,city_br_2382,84430-000,84434-999
zip_range_2185,city_br_2383,88440-000,88442-999
zip_range_2186,city_br_2384,95885-000,95889-999
zip_range_2187,city_br_102,65900-001,65919-999
zip_range_2188,city_br_2385,85155-000,85159-999
zip_range_2189,city_br_2386,75550-000,75554-999
zip_range_2190,city_br_2387,56560-000,56564-999
zip_range_2191,city_br_2388,87670-000,87679-999
zip_range_2192,city_br_2389,37576-000,37577-999
zip_range_2193,city_br_2390,39536-000,39537-999
zip_range_2194,city_br_2391,89130-000,89134-999
zip_range_2195,city_br_112,13330-001,13349-999
zip_range_2196,city_br_2392,63640-000,63644-999
zip_range_2197,city_br_2393,98915-000,98917-999
zip_range_2198,city_br_2394,19560-000,19569-999
zip_range_2199,city_br_2395,38490-000,38499-999
zip_range_2200,city_br_2396,87235-000,87239-999
zip_range_2201,city_br_2397,15690-000,15699-999
zip_range_2202,city_br_2398,75955-000,75959-999
zip_range_2203,city_br_2399,49250-000,49259-999
zip_range_2204,city_br_2400,78295-000,78299-999
zip_range_2205,city_br_2401,58380-000,58381-999
zip_range_2206,city_br_2402,37215-000,37217-999
zip_range_2207,city_br_2403,56830-000,56839-999
zip_range_2208,city_br_2404,98765-000,98769-999
zip_range_2209,city_br_2405,48490-000,48499-999
zip_range_2210,city_br_2406,68770-000,68772-999
zip_range_2211,city_br_2407,57545-000,57549-999
zip_range_2212,city_br_2408,35330-000,35333-999
zip_range_2213,city_br_2409,35763-000,35764-999
zip_range_2214,city_br_2410,64535-000,64539-999
zip_range_2215,city_br_2411,75400-000,75409-999
zip_range_2216,city_br_2412,39243-000,39244-999
zip_range_2217,city_br_2413,79580-000,79589-999
zip_range_2218,city_br_2414,17760-000,17779-999
zip_range_2219,city_br_2415,89558-000,89559-999
zip_range_2220,city_br_2416,35198-000,35198-999
zip_range_2221,city_br_2417,75780-000,75789-999
zip_range_2222,city_br_2418,36950-000,36952-999
zip_range_2223,city_br_2419,59508-000,59509-999
zip_range_2224,city_br_2420,62215-000,62219-999
zip_range_2225,city_br_134,35150-001,35169-999
zip_range_2226,city_br_2421,63340-000,63359-999
zip_range_2227,city_br_2422,18950-000,18959-999
zip_range_2228,city_br_2423,95240-000,95249-999
zip_range_2229,city_br_2424,44680-000,44689-999
zip_range_2230,city_br_2425,18560-000,18569-999
zip_range_2231,city_br_2426,13537-000,13539-999
zip_range_2232,city_br_2427,38350-000,38359-999
zip_range_2233,city_br_2428,45570-000,45579-999
zip_range_2234,city_br_2429,15108-000,15109-999
zip_range_2235,city_br_2430,89669-000,89669-999
zip_range_2236,city_br_2431,44600-000,44609-999
zip_range_2237,city_br_2432,84450-000,84459-999
zip_range_2238,city_br_2433,76304-000,76304-999
zip_range_2239,city_br_2434,78578-000,78578-999
zip_range_2240,city_br_2435,64540-000,64544-999
zip_range_2241,city_br_2436,99925-000,99929-999
zip_range_2242,city_br_2437,69890-000,69894-999
zip_range_2243,city_br_2438,68637-000,68637-999
zip_range_2244,city_br_2439,55590-000,55599-999
zip_range_2245,city_br_2440,76200-000,76204-999
zip_range_2246,city_br_2441,87560-000,87564-999
zip_range_2247,city_br_2442,89899-000,89899-999
zip_range_2248,city_br_2443,18330-000,18359-999
zip_range_2249,city_br_2444,62250-000,62254-999
zip_range_2250,city_br_2445,14610-000,14619-999
zip_range_2251,city_br_2446,89832-000,89833-999
zip_range_2252,city_br_2447,56260-000,56279-999
zip_range_2253,city_br_2448,59315-000,59317-999
zip_range_2254,city_br_2449,62230-000,62249-999
