id,code,type,description,supplementary_unit,start_date,expiry_date
"commodity_code_2018_20098999","20098999","commodity","Juice of fruit or vegetables, unfermented, Brix value <= 67 at 20°C (excl. containing added sugar or containing spirit, mixtures, and juice of citrus fruit, guavas, mangoes, mangosteens, papaws ""papayas"", tamarinds, cashew apples, lychees, jackfruit, sapodillo plums, passion fruit, carambola, pitahaya, pineapples, tomatoes, grapes, incl. grape must, apples, pears, cherries and cranberries)","","",""
"commodity_code_2018_20099011","20099011","commodity","Mixtures of apple and pear juice, unfermented, Brix value > 67 at 20°C, value of <= 22  per 100 kg, whether or not containing added sugar or other sweetening matter (excl. containing spirit)","","",""
"commodity_code_2018_20099019","20099019","commodity","Mixtures of apple and pear juice, unfermented, Brix value > 67 at 20°C, value of > 22  per 100 kg, whether or not containing added sugar or other sweetening matter (excl. containing spirit)","","",""
"commodity_code_2018_20099021","20099021","commodity","Mixtures of fruit juices, incl. grape must, and vegetable juices, unfermented, Brix value > 67 at 20°C, value of <= 30  per 100 kg, whether or not containing added sugar or other sweetening matter (excl. containing spirit and mixtures of apple and pear juice)","","",""
"commodity_code_2018_20099029","20099029","commodity","Mixtures of fruit juices, incl. grape must, and vegetable juices, unfermented, Brix value > 67 at 20°C, value of > 30  per 100 kg, whether or not containing added sugar or other sweetening matter (excl. containing spirit and mixtures of apple and pear juice)","","",""
"commodity_code_2018_20099031","20099031","commodity","Mixtures of apple and pear juice, unfermented, Brix value <= 67 at 20°C, value of <= 18  per 100 kg, containing > 30% added sugar (excl. containing spirit)","","",""
"commodity_code_2018_20099039","20099039","commodity","Mixtures of apple and pear juice, unfermented, Brix value <= 67 at 20°C, whether or not containing added sugar or other sweetening matter (excl. value of <= 18  per 100 kg, containing > 30% added sugar or containing spirit)","","",""
"commodity_code_2018_20099041","20099041","commodity","Mixtures of citrus and pineapple juice, unfermented, Brix value <= 67 at 20°C, value of > 30  per 100 kg, containing added sugar (excl. containing spirit)","","",""
"commodity_code_2018_20099049","20099049","commodity","Mixtures of citrus and pineapple juice, unfermented, Brix value <= 67 at 20°C, value of > 30  per 100 kg (excl. containing added sugar or containing spirit)","","",""
"commodity_code_2018_20099051","20099051","commodity","Mixtures of fruit juices, incl. grape must, and vegetable juices, unfermented, Brix value <= 67 at 20°C, value of > 30  per 100 kg, containing added sugar (excl. containing spirit and mixtures of apple and pear or citrus and pineapple juices)","","",""
"commodity_code_2018_20099059","20099059","commodity","Mixtures of fruit juices, incl. grape must, and vegetable juices, unfermented, Brix value <= 67 at 20°C, value of > 30  per 100 kg (excl. containing added sugar or containing spirit and mixtures of apple and pear or citrus and pineapple juices)","","",""
"commodity_code_2018_20099071","20099071","commodity","Mixtures of citrus and pineapple juice, unfermented, Brix value <= 67 at 20°C, value of <= 30  per 100 kg, containing > 30% added sugar (excl. containing spirit)","","",""
"commodity_code_2018_20099073","20099073","commodity","Mixtures of citrus and pineapple juice, unfermented, Brix value <= 67 at 20°C, value of <= 30  per 100 kg, containing <= 30% added sugar (excl. containing spirit)","","",""
"commodity_code_2018_20099079","20099079","commodity","Mixtures of citrus and pineapple juice, unfermented, Brix value <= 67 at 20°C, value of <= 30  per 100 kg (excl. containing added sugar or containing spirit)","","",""
"commodity_code_2018_20099092","20099092","commodity","Mixtures of juices of guavas, mangoes, mangosteens, papaws ""papayas"", tamarinds, cashew apples, lychees, jackfruit, sapodillo plums, passion fruit, carambola or pitahaya, unfermented, Brix value <= 67 at 20°C, value of <=  30 per 100 kg, containing > 30% added sugar (excl. containing spirit)","","",""
"commodity_code_2018_20099094","20099094","commodity","Mixtures of fruit juices, incl. grape must and juices of vegetables, unfermented, Brix value <= 67 at 20°C, value of <=  30 per 100 kg, containing > 30% added sugar (excl. containing spirit, mixtures of apple and pear juices or of citrus fruit and pineapple juices and of juices of guavas, mangoes, mangosteens, papaws ""papayas"", tamarinds, cashew apples, lychees, jackfruit, sapodillo plums, passion fruit, carambola and pitahaya)","","",""
"commodity_code_2018_20099095","20099095","commodity","Mixtures of juices of guavas, mangoes, mangosteens, papaws ""papayas"", tamarinds, cashew apples, lychees, jackfruit, sapodillo plums, passion fruit, carambola or pitahaya, unfermented, Brix value <= 67 at 20°C, value of <=  30 per 100 kg, containing <= 30% added sugar (excl. containing spirit)","","",""
"commodity_code_2018_20099096","20099096","commodity","Mixtures of fruit juices, incl. grape must and juices of vegetables, unfermented, Brix value <= 67 at 20°C, value of <=  30 per 100 kg, containing <= 30% added sugar (excl. containing spirit, mixtures of apple and pear juices or of citrus fruit and pineapple juices and of juices of guavas, mangoes, mangosteens, papaws ""papayas"", tamarinds, cashew apples, lychees, jackfruit, sapodillo plums, passion fruit, carambola and pitahaya)","","",""
"commodity_code_2018_20099097","20099097","commodity","Mixtures of juices of guavas, mangoes, mangosteens, papaws ""papayas"", tamarinds, cashew apples, lychees, jackfruit, sapodillo plums, passion fruit, carambola or pitahaya, unfermented, Brix value <= 67 at 20°C, value of <=  30 per 100 kg (excl. containing added sugar or containing spirit)","","",""
"commodity_code_2018_20099098","20099098","commodity","Mixtures of fruit juices, incl. grape must and juices of vegetables, unfermented, Brix value <= 67 at 20°C, value of <=  30 per 100 kg (excl. containing added sugar or containing spirit and mixtures of apple and pear juices or of citrus fruit and pineapple juices and of juices of guavas, mangoes, mangosteens, papaws ""papayas"", tamarinds, cashew apples, lychees, jackfruit, sapodillo plums, passion fruit, carambola and pitahaya)","","",""
"commodity_code_2018_21011100","21011100","commodity","Extracts, essences and concentrates, of coffee","","",""
"commodity_code_2018_21011292","21011292","commodity","Preparations with a basis of extracts, essences and concentrates of coffee","","",""
"commodity_code_2018_21011298","21011298","commodity","Preparations with a basis of coffee","","",""
"commodity_code_2018_21012020","21012020","commodity","Extracts, essences and concentrates, of tea or maté","","",""
"commodity_code_2018_21012092","21012092","commodity","Preparations with a basis of extracts, essences and concentrates of tea or maté","","",""
"commodity_code_2018_21012098","21012098","commodity","Preparations with a basis of tea or maté","","",""
"commodity_code_2018_21013011","21013011","commodity","Roasted chicory","","",""
"commodity_code_2018_21013019","21013019","commodity","Roasted coffee substitutes (excl. chicory)","","",""
"commodity_code_2018_21013091","21013091","commodity","Extracts, essences and concentrates, of roasted chicory","","",""
"commodity_code_2018_21013099","21013099","commodity","Extracts, essences and concentrates, of roasted coffee substitutes (excl. chicory)","","",""
"commodity_code_2018_21021010","21021010","commodity","Culture yeasts","","",""
"commodity_code_2018_21021031","21021031","commodity","Dried bakers' yeast","","",""
"commodity_code_2018_21021039","21021039","commodity","Bakers' yeast (excl. dried)","","",""
"commodity_code_2018_21021090","21021090","commodity","Active yeasts (excl. culture yeasts and bakers' yeasts)","","",""
"commodity_code_2018_21022011","21022011","commodity","Inactive yeasts, in tablet, cube or similar form, or in immediate packings of <= 1 kg","","",""
"commodity_code_2018_21022019","21022019","commodity","Inactive yeasts (excl. in tablet, cube or similar form, or in immediate packings of <= 1 kg)","","",""
"commodity_code_2018_21022090","21022090","commodity","Single-cell micro-organisms, dead (excl. packaged as medicaments and yeasts)","","",""
"commodity_code_2018_21023000","21023000","commodity","Prepared baking powders","","",""
"commodity_code_2018_21031000","21031000","commodity","Soya sauce","","",""
"commodity_code_2018_21032000","21032000","commodity","Tomato ketchup and other tomato sauces","","",""
"commodity_code_2018_21033010","21033010","commodity","Mustard flour and meal (excl. prepared)","","",""
"commodity_code_2018_21033090","21033090","commodity","Mustard, incl. prepared flour and meal","","",""
"commodity_code_2018_21039010","21039010","commodity","Mango chutney, liquid","","",""
"commodity_code_2018_21039030","21039030","commodity","Aromatic bitters of an alcoholic strength of >= 44,2% but <= 49,2% vol containing >= 1,5% but <= 6% by weight of gentian, spices and various ingredients and >= 4% but <= 10% of sugar, in containers holding <= 0,5 l","l alc. 100 %","",""
"commodity_code_2018_21039090","21039090","commodity","Sauces and preparations therefor, mixed condiments and mixed seasonings (excl. soya sauce, tomato ketchup and other tomato sauces, liquid mango chutney and aromatic bitters of subheading 2103.90.30)","","",""
"commodity_code_2018_21041000","21041000","commodity","Soups and broths and preparations therefor","","",""
"commodity_code_2018_21042000","21042000","commodity","Food preparations consisting of finely homogenised mixtures of two or more basic ingredients, such as meat, fish, vegetables or fruit, put up for retail sale as infant food or for dietetic purposes, in containers of <= 250 g","","",""
"commodity_code_2018_21050010","21050010","commodity","Ice cream and other edible ice, whether or not containing cocoa, not containing milkfats or containing < 3% milkfats","","",""
"commodity_code_2018_21050091","21050091","commodity","Ice cream and other edible ice, containing >= 3% but < 7% milkfats","","",""
"commodity_code_2018_21050099","21050099","commodity","Ice cream and other edible ice, containing >= 7% milkfats","","",""
"commodity_code_2018_21061020","21061020","commodity","Protein concentrates and textured protein substances, not containing milkfats, sucrose, isoglucose starch or glucose or containing, by weight, < 1,5% milkfat, < 5% sucrose or isoglucose, < 5% glucose or < 5% starch","","",""
"commodity_code_2018_21061080","21061080","commodity","Protein concentrates and textured protein substances, containing, by weight, >= 1,5% milkfat, >= 5% sucrose or isoglucose, >= 5% glucose or >= 5% starch","","",""
"commodity_code_2018_21069020","21069020","commodity","Compound alcoholic preparations of a kind used for the manufacture of beverages and of an actual alcoholic strength of by volume of > 0,5% vol (excl. those based on odoriferous substances)","l alc. 100 %","",""
"commodity_code_2018_21069030","21069030","commodity","Flavoured or coloured isoglucose syrups","","",""
