id,name,sector,description
"KPD171299","17.12.99","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Podugovarateljski poslovi kao dio proizvodnje papira i kartona"
"KPD172111","17.21.11","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Valoviti karton, u rolama ili listovima"
"KPD172112","17.21.12","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Vreće i vrećice od papira"
"KPD172113","17.21.13","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Kutije i kutijice od valovitog papira ili kartona"
"KPD172114","17.21.14","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Složive kutije i kutijice od nevalovitog papira ili kartona"
"KPD172115","17.21.15","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Kutije za spise, ladice za spise, kutije za spremanje i slični proizvodi koji se koriste u uredima, prodavaonicama i slično, od papira"
"KPD172199","17.21.99","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Podugovarateljski poslovi kao dio proizvodnje valovitog papira, kartona i ambalaže od papira i kartona"
"KPD172211","17.22.11","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Toaletni papir, džepni rupčići, listići za uklanjanje šminke, ručnici, stolnjaci i salvete od papirnate mase, papira, celulozne vate ili koprene od celuloznih vlakana"
"KPD172212","17.22.12","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Higijenski ručnici i tamponi, dječje pelene i podlošci za pelene i slični higijenski proizvodi, odjeća i pribor za odjeću od papirnate mase, papira, celulozne vate ili koprene od celuloznih vlakana"
"KPD172213","17.22.13","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Poslužavnici, zdjele, tanjuri, šalice i slično, od papira i kartona"
"KPD172299","17.22.99","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Podugovarateljski poslovi kao dio proizvodnje robe za kućanstvo i higijenu te toaletnih potrepština od papira"
"KPD172311","17.23.11","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Karbonski papir, samokopirni papir i ostali papir za kopiranje i prenošenje, osim u rolama ili listovima; matrice za umnožavanje i ofsetne ploče, od papira"
"KPD172312","17.23.12","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Poštanske omotnice, pismovne dopisnice, dopisnice i kartice za dopisivanje, od papira ili kartona; kutije, vrećice, notesi i omoti, od papira ili kartona, koji sadržavaju uredski materijal od papira"
"KPD172313","17.23.13","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Registri, knjigovodstvene knjige, korice za uvezivanje, obrasci i ostali uredski pribor od papira ili kartona"
"KPD172314","17.23.14","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostali papir i karton koji se koristi za pisanje, tiskanje i ostale grafičke namjene, tiskani, reljefni ili perforirani"
"KPD172399","17.23.99","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Podugovarateljski poslovi kao dio proizvodnje uredskog materijala od papira"
"KPD172411","17.24.11","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Zidne tapete i slične zidne obloge od papira; papirnate vitrofanije (transparenti) za prozore"
"KPD172412","17.24.12","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Tekstilne zidne obloge"
"KPD172499","17.24.99","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Podugovarateljski poslovi kao dio proizvodnje zidnih tapeta"
"KPD172511","17.25.11","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Naljepnice od papira ili kartona"
"KPD172512","17.25.12","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Filtar-blokovi, ploče i pločice od papirnate mase"
"KPD172519","17.25.19","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Cigaretni papir (širine ≤ 5 cm); cijevke, valjčići, vretena i slične podloge; filtar-papir i karton; ostali proizvodi od papira i kartona, d. n."
"KPD172599","17.25.99","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Podugovarateljski poslovi kao dio proizvodnje ostalih proizvoda od papira i kartona"
"KPD181100","18.11.00","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Usluge tiskanja novina"
"KPD181201","18.12.01","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Usluge tiskanja poštanskih maraka, biljega, dokumenata ili spisa, pametnih kartica, čekova i ostalih vrijednosnih papira i sličnog"
"KPD181202","18.12.02","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Usluge tiskanja reklamnih kataloga, prospekata, plakata i ostalih tiskanih reklamnih materijala"
"KPD181203","18.12.03","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Usluge tiskanja časopisa i ostalih periodičnih publikacija koje se izdaju rjeđe od četiri puta tjedno"
"KPD181204","18.12.04","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Usluge tiskanja knjiga, mapa, hidrografskih i sličnih karata, slika, nacrta, fotografija, razglednica"
"KPD181205","18.12.05","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Usluge tiskanja naljepnica i etiketa"
"KPD181206","18.12.06","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Usluge tiskanja direktno na materijale osim papira"
"KPD181209","18.12.09","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostale usluge tiskanja, d. n."
"KPD181310","18.13.10","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Usluge pripreme za tisak"
"KPD181320","18.13.20","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Tiskarske ploče, cilindri i druge otisnute podloge za tisak"
"KPD181330","18.13.30","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Pomoćne usluge povezane s tiskanjem"
"KPD181400","18.14.00","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Knjigoveške i srodne usluge"
"KPD182010","18.20.10","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Usluge umnožavanja zvučnih zapisa"
"KPD182020","18.20.20","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Usluge umnožavanja videozapisa"
"KPD182030","18.20.30","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Usluge umnožavanja softvera"
"KPD191011","19.10.11","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Koks i polukoks od ugljena ili lignita"
"KPD191012","19.10.12","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Koks i polukoks od treseta; retortni ugljen"
"KPD191020","19.10.20","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Katran dobiven destilacijom ugljena, lignita ili treseta; ostali mineralni katrani"
"KPD191030","19.10.30","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Smola i koks od smole"
"KPD191099","19.10.99","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Podugovarateljski poslovi kao dio proizvodnje proizvoda koksnih peći"
"KPD192011","19.20.11","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Briketi i slična kruta goriva proizvedena od kamenog ugljena"
"KPD192012","19.20.12","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Briketi i slična kruta goriva proizvedena od lignita"
"KPD192013","19.20.13","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Briketi i slična kruta goriva proizvedena od treseta"
"KPD192021","19.20.21","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Motorni benzin i benzin za zrakoplove"
"KPD192022","19.20.22","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","White spirit („test-benzin”)"
"KPD192023","19.20.23","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Goriva za mlazne motore, benzinskog tipa, i kerozin"
"KPD192024","19.20.24","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Nafta"
"KPD192025","19.20.25","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Plinska ulja"
"KPD192026","19.20.26","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Srednja nafta; ostali srednji preparati"
"KPD192027","19.20.27","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostala loživa ulja"
"KPD192028","19.20.28","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Maziva ulja; ostali teški preparati"
"KPD192031","19.20.31","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Propan i butan, ukapljeni"
"KPD192032","19.20.32","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Etilen, propilen, butilen i butadien"
"KPD192033","19.20.33","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostali naftni plinovi ili plinoviti ugljikovodici, osim prirodnog plina"
"KPD192041","19.20.41","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Vazelin; parafinski vosak; naftni i ostali voskovi"
"KPD192042","19.20.42","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Naftni koks; naftni bitumen i drugi ostaci nafte"
"KPD192099","19.20.99","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Podugovarateljski poslovi kao dio proizvodnje rafiniranih naftnih proizvoda i proizvoda od fosilnih goriva"
"KPD201111","20.11.11","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Vodik, argon, rijetki plinovi, dušik i kisik"
"KPD201112","20.11.12","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ugljikov dioksid i ostali anorganski kisikovi spojevi nemetala"
"KPD201113","20.11.13","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Tekući i komprimirani zrak"
"KPD201199","20.11.99","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Podugovarateljski poslovi kao dio proizvodnje industrijskih plinova"
"KPD201211","20.12.11","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Cinkov oksid i peroksid; titanovi oksidi"
"KPD201212","20.12.12","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Kromovi, manganovi, olovni i bakreni oksidi i hidroksidi"
"KPD201213","20.12.13","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostali metalni oksidi, peroksidi i hidroksidi, osim litijeva oksida i hidroksida"
"KPD201221","20.12.21","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Sintetičke organske tvari za bojenje i pripravci na osnovi tih tvari; sintetički organski proizvodi koji se koriste kao sredstva za fluorescentno izbjeljivanje ili kao luminofori; lak-bojila i pripravci na osnovi lak-bojila"
"KPD201222","20.12.22","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ekstrakti za štavljenje biljnog podrijetla; tanini i njihove soli, eteri, esteri i ostali derivati; tvari za bojenje biljnog ili životinjskog podrijetla"
"KPD201223","20.12.23","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Sintetičke organske tvari za štavljenje; anorganske tvari za štavljenje; pripravci za štavljenje; enzimatski pripravci za predštavljenje"
"KPD201224","20.12.24","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostale tvari za bojenje; anorganski proizvodi koji se koriste kao luminofori"
"KPD201299","20.12.99","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Podugovarateljski poslovi kao dio proizvodnje bojila i pigmenata"
"KPD201311","20.13.11","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Obogaćeni uran i plutonij te njihovi spojevi"
"KPD201312","20.13.12","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Osiromašeni uran i torij te njihovi spojevi"
"KPD201313","20.13.13","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostali radioaktivni elementi i izotopi te njihovi spojevi; slitine, disperzije, keramički proizvodi i mješavine koje sadržavaju te elemente, izotope ili spojeve"
"KPD201314","20.13.14","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Gorivi elementi (patrone), neozračeni, za nuklearne reaktore"
"KPD201321","20.13.21","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Polumetali"
"KPD201322","20.13.22","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Halogeni ili sumporni spojevi nemetala"
"KPD201323","20.13.23","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Alkalni ili zemnoalkalni metali; rijetki zemni metali, skandij i itrij; živa"
"KPD201324","20.13.24","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Klorovodik; oleum; difosforni pentoksid; ostale anorganske kiseline; silicijev i sumporni dioksid"
"KPD201325","20.13.25","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Litijev oksid i hidroksid"
"KPD201326","20.13.26","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostali oksidi, hidroksidi i peroksidi; hidrazin i hidroksilamin te njihove anorganske soli"
"KPD201331","20.13.31","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Metalni halogenati"
"KPD201332","20.13.32","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Hipokloriti, klorati i perklorati"
"KPD201341","20.13.41","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Sulfidi, sulfiti i sulfati"
"KPD201342","20.13.42","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Fosfinati, fosfonati, fosfati, polifosfati i nitrati (osim kalija)"
"KPD201343","20.13.43","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Karbonati"
"KPD201351","20.13.51","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Soli oksimetalnih i peroksimetalnih kiselina; koloidni plemeniti metali"
"KPD201352","20.13.52","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostali anorganski spojevi; amalgami osim od plementih metala"
"KPD201361","20.13.61","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostali izotopi i njihovi spojevi"
"KPD201362","20.13.62","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Cijanidi, oksidi cijanida i kompleksni cijanidi; fulminati, cijanati i tiocijanati; silikati; borati; perborati; ostale soli anorganskih kiselina ili peroksikiselina"
"KPD201363","20.13.63","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Vodikov peroksid"
"KPD201364","20.13.64","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Fosfidi, karbidi, hidridi, nitridi, azidi, silicidi i boridi"
"KPD201365","20.13.65","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Spojevi rijetkih zemnih metala, itrija i skandija"
"KPD201366","20.13.66","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Sumpor, osim sublimiranog, taloženog i koloidnog sumpora"
"KPD201367","20.13.67","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Prženi željezni piriti"
"KPD201368","20.13.68","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Piezoelektrični kremen; ostalo sintetičko ili rekonstruirano drago ili poludrago kamenje, neobrađeno"
"KPD201399","20.13.99","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Podugovarateljski poslovi kao dio proizvodnje ostalih anorganskih osnovnih kemikalija"
"KPD201411","20.14.11","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Aciklički ugljikovodici"
"KPD201412","20.14.12","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ciklički ugljikovodici"
"KPD201413","20.14.13","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Klorirani derivati acikličkih ugljikovodika"
"KPD201414","20.14.14","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Sulfonirani, nitrirani ili nitrozirani derivati ugljikovodika, halogenirani ili nehalogenirani"
"KPD201415","20.14.15","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostali derivati ugljikovodika"
"KPD201421","20.14.21","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Industrijski masni alkoholi"
"KPD201422","20.14.22","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Monohidroksilni alkoholi"
"KPD201423","20.14.23","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Dioli, polialkoholi, ciklički alkoholi i njihovi derivati"
"KPD201424","20.14.24","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Fenoli; fenolni alkoholi i derivati fenola"
"KPD201431","20.14.31","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Industrijske monokarboksilne masne kiseline; kisela ulja od rafiniranja"
"KPD201432","20.14.32","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Zasićene acikličke monokarboksilne kiseline i njihovi derivati"
"KPD201433","20.14.33","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Nezasićene monokarboksilne, ciklanske, ciklenske ili cikloterpenske acikličke polikarboksilne kiseline i njihovi derivati"
"KPD201434","20.14.34","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Aromatske polikarboksilne i karboksilne kiseline s dodatnim kisikovim funkcijama i njihovi derivati, osim salicilne kiseline i njenih soli"
"KPD201441","20.14.41","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Spojevi s aminofunkcijom"
"KPD201442","20.14.42","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Aminospojevi s kisikovom funkcijom, osim lizina i glutaminske kiseline"
"KPD201443","20.14.43","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ureini; spojevi s karboksiimidnom funkcijom, spojevi s nitrilnom funkcijom; njihovi derivati"
"KPD201444","20.14.44","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Spojevi s ostalim dušikovim funkcijama"
"KPD201451","20.14.51","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Organski sumporni spojevi i ostali organsko-anorganski spojevi"
"KPD201452","20.14.52","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostali heterociklički spojevi; nukleinske kiseline i njihove soli"
"KPD201453","20.14.53","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Esteri fosforne kiseline i njihove soli te esteri ostalih anorganskih kiselina; i njihovi halogenirani, sulfonirani, nitrirani ili nitrozirani derivati"
"KPD201461","20.14.61","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Spojevi s aldehidnom funkcijom"
"KPD201462","20.14.62","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Spojevi s ketonskom i kinonskom funkcijom"
"KPD201463","20.14.63","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Eteri, organski peroksidi, epoksidi, acetali i poluacetali te njihovi derivati"
"KPD201464","20.14.64","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Enzimi i ostali organski spojevi"
"KPD201471","20.14.71","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Derivati biljnog podrijetla i smolni proizvodi"
"KPD201472","20.14.72","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Drveni ugljen"
"KPD201473","20.14.73","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ulja i drugi proizvodi destilacije katrana kamenog ugljena na visokoj temperaturi te slični proizvodi"
"KPD201474","20.14.74","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Nedenaturirani etilni alkohol s volumnim udjelom alkohola ≥ 80 %"
"KPD201475","20.14.75","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Etilni alkohol i ostali alkoholi, denaturirani, bilo koje jačine"
"KPD201480","20.14.80","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostatne lužine iz proizvodnje drvne celuloze, osim tal-ulja"
"KPD201499","20.14.99","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Podugovarateljski poslovi kao dio proizvodnje ostalih organskih osnovnih kemikalija"
"KPD201510","20.15.10","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Dušična kiselina; sulfodušične kiseline; amonijak"
"KPD201520","20.15.20","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Amonijev klorid; nitriti"
"KPD201531","20.15.31","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Urea"
"KPD201532","20.15.32","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Amonijev sulfat"
"KPD201533","20.15.33","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Amonijev nitrat"
"KPD201534","20.15.34","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Dvostruke soli i mješavine kalcijeva nitrata i amonijeva nitrata"
"KPD201535","20.15.35","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Mješavine amonijeva nitrata s kalcijevim karbonatom ili drugim anorganskim negnojivim tvarima"
"KPD201536","20.15.36","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Otopine uree i amonijeva nitrata"
"KPD201537","20.15.37","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostala dušična gnojiva, mineralna ili kemijska"
"KPD201541","20.15.41","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Superfosfati"
"KPD201542","20.15.42","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostala fosfatna gnojiva"
"KPD201551","20.15.51","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Kalijev klorid"
"KPD201552","20.15.52","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Kalijev sulfat"
"KPD201553","20.15.53","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostala kalijeva gnojiva"
"KPD201560","20.15.60","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Natrijev nitrat"
"KPD201571","20.15.71","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Gnojiva koja sadržavaju tri gnojiva elementa: dušik, fosfor i kalij"
"KPD201572","20.15.72","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Diamonijev hidrogenortofosfat (diamonijev fosfat)"
"KPD201573","20.15.73","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Monoamonijev fosfat"
"KPD201574","20.15.74","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Gnojiva koja sadržavaju dva gnojiva elementa: dušik i fosfor"
"KPD201575","20.15.75","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Gnojiva koja sadržavaju dva gnojiva elementa: fosfor i kalij"
"KPD201576","20.15.76","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Kalijevi nitrati"
"KPD201579","20.15.79","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Mineralna ili kemijska gnojiva koja sadržavaju najmanje dva gnojiva elementa (dušik, fosfor, kalij), d. n."
"KPD201580","20.15.80","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Gnojiva životinjskog ili biljnog podrijetla"
"KPD201599","20.15.99","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Podugovarateljski poslovi kao dio proizvodnje gnojiva i dušičnih spojeva"
"KPD201610","20.16.10","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Polimeri etilena, u primarnim oblicima"
"KPD201620","20.16.20","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Polimeri stirena, u primarnim oblicima"
"KPD201630","20.16.30","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Polimeri vinilklorida i drugih halogeniranih olefina, u primarnim oblicima"
"KPD201640","20.16.40","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Poliacetali, ostali polieteri i epoksidne smole, u primarnim oblicima; polikarbonati, alkidne smole, polialil esteri i ostali poliesteri, u primarnim oblicima"
