type,name,res_id,src,value
model,"ir.model,name",105,Account Subscription,Cuentas Subscripcion
model,"ir.model,name",106,Account Subscription Line,Linea Cuentas Subscripcion
model,"ir.model,name",107,account.analytic.account,
model,"ir.model,name",108,account.analytic.journal,
model,"ir.model,name",109,account.analytic.line,
model,"ir.model,name",110,Analytic account costs and revenues,
model,"ir.model,name",111,Invoice,
model,"ir.model,name",112,Invoice line,Lineas factura
model,"ir.model,name",113,Invoice Tax,Factura Impuesto
model,"ir.model,name",114,Money Transfer,Transferencia Dinero
model,"ir.model,name",115,Incoterms,Incoterms
model,"ir.model,name",116,Lot,Lote
model,"ir.model,name",117,Location,Localizacion
model,"ir.model,name",118,Move Lot,Movimiento Lote
model,"ir.model,name",119,Stock Tracking Lots,Stock Tracking Lotes
model,"ir.model,name",120,Picking list,Lista Picking 
model,"ir.model,name",121,Production lot,
model,"ir.model,name",122,Production lot revisions,
model,"ir.model,name",123,Stock Move,Movimiento Stock
model,"ir.model,name",124,Inventory,Inventario
model,"ir.model,name",125,Inventory line,Linea Inventario
model,"ir.model,name",126,Warehouse,Almacenes Centrales
model,"ir.model,name",127,Purchase order,Orden de Compra
model,"ir.model,name",128,Purchase Order line,Linea Orden de Compra
model,"ir.model,name",129,Workcenter,Centro de Trabajo
model,"ir.model,name",130,Property Group,Propiedades Grupo
model,"ir.model,name",131,Property,Propiedades
model,"ir.model,name",132,Routing,Rutas
model,"ir.model,name",133,Routing workcenter usage,Rutas uso Centros Trabajo
model,"ir.model,name",134,Bill of Material,Lista de Materiales
model,"ir.model,name",135,Bill of material revisions,Revision lista de Materiales
model,"ir.model,name",136,Production,Produccion
model,"ir.model,name",137,Production workcenters used,Centros Produccion Utilizados
model,"ir.model,name",138,Production planned products,Produccion de Productos Planeados
model,"ir.model,name",139,Procurement,Consecucion
model,"ir.model,name",140,Warehouse Orderpoint,Punto de Pedido Almacenes Centrales
model,"ir.model,name",141,Sale Shop,Venta en Tienda
model,"ir.model,name",142,Sale Order,Orden de Venta
model,"ir.model,name",143,Sale Order line,Linea Orden de Venta
model,"ir.model,name",144,Sale Order payment,Orden de Pago Venta
field",ir.model.access,model_id",0,Model,Modelo id
field",ir.model.access,perm_read",0,Read Access,Acceso Lectura
field",ir.model.access,name",0,Name,Nombre
field",ir.model.access,perm_write",0,Write Access,Acceso Escritura
field",ir.model.access,perm_create",0,Create Access,Crear Acceso
field",ir.model.access,group_id",0,Group,Grupo
field",ir.model.data,noupdate",0,Non Updatable,Un Updatable
field",ir.model.data,name",0,XML Identifier,XML Identificador
field",ir.model.data,date_init",0,Init Date,Fecha Inicio
field",ir.model.data,date_update",0,Update Date,Fecha Revision
field",ir.model.data,module",0,Module,Modulo
field",ir.model.data,model",0,Model,Modelo 
field",ir.model.data,res_id",0,Resource ID,Recurso ID
field",ir.model.fields,model_id",0,Model id,Modelo id
field",ir.model.fields,name",0,Name,Nombre
field",ir.model.fields,relate",0,Click and Relate,Cliente y Relacion
field",ir.model.fields,group_name",0,Group Name,
field",ir.model.fields,relation",0,Model Relation,Modelo Relacion
field",ir.model.fields,groups",0,Groups,
field",ir.model.fields,ttype",0,Field Type,Tipo Campo
field",ir.model.fields,model",0,Model Name,Nombre Modelo
field",ir.model.fields,view_load",0,View Auto-Load,
field",ir.model.fields,field_description",0,Field Description,Descripcion Campo
field",ir.module.category,parent_id",0,Parent Category,Categoria Padre
field",ir.module.category,module_nr",0,# of Modules,# de Modulos
field",ir.module.category,child_ids",0,Parent Category,Categoria Padre
field",ir.module.category,name",0,Name,Nombre
field",ir.module.module,website",0,Website,Website
field",ir.module.module,name",0,Name,Nombre
field",ir.module.module,dependencies_id",0,Dependencies,Dependencias
field",ir.module.module,author",0,Author,Autor
field",ir.module.module,url",0,URL,URL
field",ir.module.module,demo",0,Demo data,
field",ir.module.module,state",0,State,Estado
field",ir.module.module,latest_version",0,Latest version,Ultima version
field",ir.module.module,installed_version",0,Installed version,Version Instalada
field",ir.module.module,shortdesc",0,Short description,Breve Descripcion
field",ir.module.module,category_id",0,Category,Categoria Padre
field",ir.module.module,description",0,Description,Descripcion
field",ir.module.module.dependency,version_pattern",0,Required Version,Version diseño
field",ir.module.module.dependency,module_id",0,Module,Modulo
field",ir.module.module.dependency,name",0,Name,Nombre
field",ir.module.repository,url",0,Url,Url
field",ir.module.repository,name",0,Name,Nombre
field",ir.property,fields_id",0,Fields,
field",ir.property,res_id",0,Resource,
field",ir.property,name",0,Name,
field",ir.property,value",0,Value,
field",ir.property,company_id",0,Company,
field",ir.report.custom,menu_id",0,Menu,Menu
field",ir.report.custom,model_id",0,Model,Modelo 
field",ir.report.custom,limitt",0,Limit,Limite
field",ir.report.custom,print_format",0,Print format,Formato Impresion
field",ir.report.custom,title",0,Report title,Titulo Reporte
model,"ir.report.custom,title",1,BOM Tree,Arbol BoM
field",ir.report.custom,fields_child0",0,Fields,Campos
field",ir.report.custom,repeat_header",0,Repeat Header,Repetir Encabezado
field",ir.report.custom,footer",0,Report Footer,Reporte Pie Pagina
field",ir.report.custom,state",0,State,Estado
field",ir.report.custom,frequency",0,Frequency,Recuencia
field",ir.report.custom,sortby",0,Sorted By,Dividido por
field",ir.report.custom,print_orientation",0,Print orientation,Orientacio Impresion
field",ir.report.custom,field_parent",0,Child Field,Campo Hijo
field",ir.report.custom,type",0,Report Type,Tipo Reporte
field",ir.report.custom,name",0,Report Name,Nombre Reporte
model,"ir.report.custom,name",1,Bom Tree,Arbol BoM
field",ir.report.custom.fields,fc2_op",0,Relation,Relacion
field",ir.report.custom.fields,operation",0,unknown,Desconocido
field",ir.report.custom.fields,fc1_op",0,Relation,Relacion
field",ir.report.custom.fields,alignment",0,Alignment,Alineacion
field",ir.report.custom.fields,fc2_operande",0,Constraint,Constraint
field",ir.report.custom.fields,fc2_condition",0,condition,Condicion
field",ir.report.custom.fields,width",0,Fixed Width,Ancho Fijo
field",ir.report.custom.fields,sequence",0,Sequence,Secuencia
field",ir.report.custom.fields,fc3_operande",0,Constraint,Reserva
field",ir.report.custom.fields,fc0_condition",0,Condition,Condicion
field",ir.report.custom.fields,fc0_op",0,Relation,Relacion
field",ir.report.custom.fields,fontcolor",0,Font color,Color Fuente
field",ir.report.custom.fields,fc1_operande",0,Constraint,Reserva(restriccion)
field",ir.report.custom.fields,field_child1",0,field child1,Campo Hijo2
field",ir.report.custom.fields,field_child0",0,field child0,Campo Hijo1
field",ir.report.custom.fields,field_child3",0,field child3,Campo Hijo4
field",ir.report.custom.fields,field_child2",0,field child2,campo Hijo3
field",ir.report.custom.fields,fc1_condition",0,condition,Condicion
field",ir.report.custom.fields,cumulate",0,Cumulate,Acumulado
field",ir.report.custom.fields,report_id",0,Report Ref,Ref.Reporte
field",ir.report.custom.fields,fc3_op",0,Relation,Relacion
field",ir.report.custom.fields,name",0,Name,Nombre
field",ir.report.custom.fields,bgcolor",0,Background Color,Background Color
field",ir.report.custom.fields,fc3_condition",0,condition,Condicion
field",ir.report.custom.fields,fc0_operande",0,Constraint,Reserva(restriccion)
field",ir.report.custom.fields,groupby",0,Group by,Agrupado por
field",ir.sequence,code",0,Sequence Code,Codigo secuencia
field",ir.sequence,name",0,Sequence Name,Nombre secuencia
field",ir.sequence,number_next",0,Next Number,Numero siguiente
field",ir.sequence,padding",0,Number padding,Cuadros
field",ir.sequence,number_increment",0,Increment Number,Incremento Unmero
field",ir.sequence,prefix",0,Prefix,Prefijo
field",ir.sequence,active",0,Active,Activo
field",ir.sequence,suffix",0,Suffix,Sufijo
field",ir.sequence.type,code",0,Sequence Code,Codigo secuencia
field",ir.sequence.type,name",0,Sequence Name,Nombre secuencia
field",ir.translation,lang",0,Language,Idioma
field",ir.translation,src",0,Source,Fuente
field",ir.translation,name",0,Field Name,Nombre Campo
field",ir.translation,res_id",0,Resource ID,Recurso ID
field",ir.translation,value",0,Translation Value,Valor Traduccion
field",ir.translation,type",0,Type,Tipo Campo
field",ir.ui.menu,groups_id",0,Groups,Grupos
field",ir.ui.menu,name",0,Menu,Menu
model,"ir.ui.menu,name",64,Partners,Empresas
model,"ir.ui.menu,name",5,Base,Base
model,"ir.ui.menu,name",11,Define Users,
model,"ir.ui.menu,name",77,Define Partners categories,
model,"ir.ui.menu,name",80,Define Currencies,
model,"ir.ui.menu,name",89,Configuration,
model,"ir.ui.menu,name",128,Configuration,
model,"ir.ui.menu,name",168,Choose Account charts,
model,"ir.ui.menu,name",207,Configuration,
model,"ir.ui.menu,name",265,Configuration,
model,"ir.ui.menu,name",6,Define Main Company,
model,"ir.ui.menu,name",78,Define Partners,
model,"ir.ui.menu,name",98,Pricelists,Listas de Precios
model,"ir.ui.menu,name",139,Entries,Entradas
model,"ir.ui.menu,name",167,Account,
model,"ir.ui.menu,name",169,Choose VAT mode,
model,"ir.ui.menu,name",209,Traceability,Trazabilidad
model,"ir.ui.menu,name",76,Partner,
model,"ir.ui.menu,name",119,Periodical Processing,Procesamiento Periodico
model,"ir.ui.menu,name",170,Apply Account charts and VAT mode,
model,"ir.ui.menu,name",10,User,
model,"ir.ui.menu,name",171,Modify Account charts,
model,"ir.ui.menu,name",259,Reordering Policy,Politicas de Pedidos
model,"ir.ui.menu,name",172,Set Fiscal year,
model,"ir.ui.menu,name",173,Add Account journal,
model,"ir.ui.menu,name",176,Invoices,Facturas
model,"ir.ui.menu,name",152,Charts,Cuadrod
model,"ir.ui.menu,name",124,Reporting,
model,"ir.ui.menu,name",4,Configuration,
model,"ir.ui.menu,name",7,Custom,
model,"ir.ui.menu,name",8,Interface,Interface
model,"ir.ui.menu,name",9,Languages,Idiomas
model,"ir.ui.menu,name",12,Sequences,Secuencias
model,"ir.ui.menu,name",13,Sequences,Secuencias
model,"ir.ui.menu,name",14,Sequence Types,Tipos Secuencias
model,"ir.ui.menu,name",15,Low level,Nivel Bajo
model,"ir.ui.menu,name",16,Base,Base
model,"ir.ui.menu,name",17,Actions,Acciones
model,"ir.ui.menu,name",18,Actions,Acciones
model,"ir.ui.menu,name",19,Execute,Ejecutar
model,"ir.ui.menu,name",20,Group,Grupo
model,"ir.ui.menu,name",21,Report Custom,Reporte Cliente
model,"ir.ui.menu,name",22,Report Xml,Reporte Xml
model,"ir.ui.menu,name",23,Open Window,Abrir Ventana
model,"ir.ui.menu,name",24,Wizard,Wizard
model,"ir.ui.menu,name",25,Users,Usuarios
model,"ir.ui.menu,name",26,Company Structure,
model,"ir.ui.menu,name",27,Define Companies,
model,"ir.ui.menu,name",28,Users,Usuarios
model,"ir.ui.menu,name",29,My password,
model,"ir.ui.menu,name",30,Groups,Grupos
model,"ir.ui.menu,name",31,Roles structure,
model,"ir.ui.menu,name",32,Define Roles,
model,"ir.ui.menu,name",33,View,Vista
model,"ir.ui.menu,name",34,Attachments,Adjuntos
model,"ir.ui.menu,name",35,Database Structure,
model,"ir.ui.menu,name",36,Objects,
model,"ir.ui.menu,name",37,Fields,
model,"ir.ui.menu,name",38,Translations,Traduccion
model,"ir.ui.menu,name",39,All terms,
model,"ir.ui.menu,name",40,Security,Seguridad
model,"ir.ui.menu,name",41,Grant Access to menu,Acceso Directo a menu
model,"ir.ui.menu,name",42,Scheduled Actions,Acciones Programadas
model,"ir.ui.menu,name",43,Access Controls,Controles Acceso
model,"ir.ui.menu,name",44,Workflows,
model,"ir.ui.menu,name",45,Workflows,
model,"ir.ui.menu,name",46,Activities,
model,"ir.ui.menu,name",47,Transitions,
model,"ir.ui.menu,name",48,Instances,
model,"ir.ui.menu,name",49,Workitems,
model,"ir.ui.menu,name",50,Modules Management,
model,"ir.ui.menu,name",51,Apply Upgrades,Aplicar actualizaciones
model,"ir.ui.menu,name",52,Load a new language,
model,"ir.ui.menu,name",53,Update modules list,
model,"ir.ui.menu,name",54,Export a language,
model,"ir.ui.menu,name",55,Import a language,
model,"ir.ui.menu,name",56,Categories of Modules,Categorias de Modulos
model,"ir.ui.menu,name",57,Modules,Modulos
model,"ir.ui.menu,name",58,Installed Modules,Modulos Instalados
model,"ir.ui.menu,name",59,Uninstalled Modules,Modulos Desinstalados
model,"ir.ui.menu,name",60,"Modules to be installed, upgraded or removed","Modulos para ser instalador,actualizados o eliminados"
model,"ir.ui.menu,name",61,Requests,Solicitudes
model,"ir.ui.menu,name",62,All Requests,Todas Solicitudes
model,"ir.ui.menu,name",63,Request Links,Links solicitados
model,"ir.ui.menu,name",65,Configuration,
model,"ir.ui.menu,name",66,Functions,
model,"ir.ui.menu,name",67,Localisation,Localizacion
model,"ir.ui.menu,name",68,Countries,Paises
model,"ir.ui.menu,name",69,States,Provincias
model,"ir.ui.menu,name",70,Partner Contacts,Contactos Empresa
model,"ir.ui.menu,name",71,Titles,Titulos
model,"ir.ui.menu,name",72,Partners,Empresas
model,"ir.ui.menu,name",73,Categories,Categorias
model,"ir.ui.menu,name",74,Edit Categories,Editar Categorias
model,"ir.ui.menu,name",75,Type of Categories,Tipo de Categorias
model,"ir.ui.menu,name",81,Partner events,
model,"ir.ui.menu,name",82,Channels,
model,"ir.ui.menu,name",83,Active partner events,Eventos Empresas Activos
model,"ir.ui.menu,name",84,States of Mind,Estados de Satisfaccion
model,"ir.ui.menu,name",85,Properties,Propiedades
model,"ir.ui.menu,name",86,Default Properties,
model,"ir.ui.menu,name",87,All Properties,
model,"ir.ui.menu,name",88,Products,Productos
model,"ir.ui.menu,name",90,Products,Productos
model,"ir.ui.menu,name",91,Variants,
model,"ir.ui.menu,name",92,Templates,Modelo
model,"ir.ui.menu,name",93,Products categories,Categorias Productos
model,"ir.ui.menu,name",94,Products categories,Categorias Productos
model,"ir.ui.menu,name",95,Unit of Measure,Unidad de Medida
model,"ir.ui.menu,name",96,Unit of Measure,Unidad de Medida
model,"ir.ui.menu,name",97,Unit of Measure categories,Categorias uds.Medida
model,"ir.ui.menu,name",99,Pricelists Version,Version Lista Precios
model,"ir.ui.menu,name",100,Pricelists,Listas de Precios
model,"ir.ui.menu,name",101,Prices Types,
