"id","code","name","account_type","reconcile","non_trade","name@pt"
"account_template_102030476","1.02.03.04.76","Subaccount - Present Value Adjustment – Accrued Depreciation - Biological Production Assets","asset_non_current","","","Subconta - Ajuste Valor Presente – Depreciação Acumulada - Ativos Biológicos de Produção"
"account_template_102030478","1.02.03.04.78","Subaccount - Present Value Adjustment – Accumulated Depletion - Biological Production Assets","asset_non_current","","","Subconta - Ajuste Valor Presente – Exaustão Acumulada - Ativos Biológicos de Produção"
"account_template_102030490","1.02.03.04.90","Subaccount – Initial Adoption - Biological Production Assets","asset_non_current","","","Subconta – Adoção Inicial - Ativos Biológicos de Produção"
"account_template_102030491","1.02.03.04.91","Subaccount – Initial Adoption – Accumulated Depreciation – Biological Production Assets","asset_non_current","","","Subconta – Adoção Inicial – Depreciação Acumulada – Ativo Biológico de Produção"
"account_template_102030493","1.02.03.04.93","Subaccount – Initial Adoption – Accumulated Depletion – Biological Production Assets","asset_non_current","","","Subconta – Adoção Inicial – Exaustão Acumulada – Ativo Biológico de Produção"
"account_template_102030495","1.02.03.04.95","Subaccount – Initial Adoption – Different Depreciation Rate - Biological Production Assets","asset_non_current","","","Subconta – Adoção Inicial – Taxa Depreciação Diferente - Ativos Biológicos de Produção"
"account_template_102030503","1.02.03.05.03","Fixed Assets Received as Government Grants","asset_non_current","","","Imobilizados Recebidos em Subvenções Governamentais"
"account_template_102030504","1.02.03.05.04","(-) Reduction of Fixed Assets Received in Government Subsidies","asset_non_current","","","(-) Redutoras de Imobilizados Recebidos em Subvenções Governamentais"
"account_template_102030528","1.02.03.05.28","Other Real Estate","asset_non_current","","","Outros Imobilizados"
"account_template_102030529","1.02.03.05.29","(-) Other Fixed Asset Reducing Accounts","asset_non_current","","","(-) Outras Contas Redutoras do Imobilizado"
"account_template_102030530","1.02.03.05.30","(-) Other Accumulated Depreciation, Amortisation and Depletion","asset_non_current","","","(-) Outras Depreciações, Amortizações e Quotas de Exaustão Acumuladas"
"account_template_102030570","1.02.03.05.70","Subaccount - Fair Value Adjustment – Other Fixed Assets","asset_non_current","","","Subconta - Ajuste a Valor Justo – Outros Imobilizados"
"account_template_102030575","1.02.03.05.75","(-) Subaccount - Present Value Adjustment – Fixed Assets","asset_non_current","","","(-) Subconta - Ajuste Valor Presente – Imobilizado"
"account_template_102030576","1.02.03.05.76","Subaccount - Present Value Adjustment – Depreciation, Amort., Accrued Depletion – Other Fixed Assets","asset_non_current","","","Subconta - Ajuste Valor Presente – Depreciação, Amort., Exaustão Acumulada – Outros Imobilizados"
"account_template_102030590","1.02.03.05.90","Subaccount – Initial Adoption - Other Real Estate","asset_non_current","","","Subconta – Adoção Inicial - Outros Imobilizados"
"account_template_102030591","1.02.03.05.91","Subaccount – Initial Adoption – Depreciation, Amort., Accumulated Depletion – Other Fixed Assets","asset_non_current","","","Subconta – Adoção Inicial – Depreciação, Amort., Exaustão Acumulada – Outros Imobilizados"
"account_template_102030592","1.02.03.05.92","Subaccount – Initial Adoption – Accumulated Amortization - Intangible Assets","asset_non_current","","","Subconta – Adoção Inicial – Amortização Acumulada - Intangível"
"account_template_102030595","1.02.03.05.95","Subaccount – Initial Adoption – Different Depreciation Rate - Other Fixed Assets","asset_non_current","","","Subconta – Adoção Inicial – Taxa Depreciação Diferente - Outros Imobilizados"
"account_template_102050101","1.02.05.01.01","Brands","asset_non_current","","","Marcas"
"account_template_102050102","1.02.05.01.02","Industrial Patents and Secrets","asset_non_current","","","Patentes e Segredos Industriais"
"account_template_102050103","1.02.05.01.03","Public Services Exploration Rights","asset_non_current","","","Direitos de Exploração de Serviços Públicos"
"account_template_102050104","1.02.05.01.04","Forest Resources Exploration Rights","asset_non_current","","","Direitos de Exploração de Recursos Florestais"
"account_template_102050105","1.02.05.01.05","Mineral Resources Exploration Rights","asset_non_current","","","Direitos de Exploração de Recursos Minerais"
"account_template_102050106","1.02.05.01.06","Water Resources Exploration Rights","asset_non_current","","","Direitos de Exploração de Recursos Hídricos"
"account_template_102050107","1.02.05.01.07","Copyright","asset_non_current","","","Direitos Autorais"
"account_template_102050108","1.02.05.01.08","Cultural heritage","asset_non_current","","","Patrimônio Cultural"
"account_template_102050109","1.02.05.01.09","Trade Fund","asset_non_current","","","Fundo de Comércio"
"account_template_102050110","1.02.05.01.10","Computer Software or Programs","asset_non_current","","","Software ou Programas de Computador"
"account_template_102050111","1.02.05.01.11","Rental Contracts","asset_non_current","","","Contratos de Aluguel"
"account_template_102050112","1.02.05.01.12","Franchise Agreements","asset_non_current","","","Contratos de Franquias"
"account_template_102050113","1.02.05.01.13","Product or Service Development","asset_non_current","","","Desenvolvimento de Produtos ou Serviços"
"account_template_102050114","1.02.05.01.14","Right Reacquired","asset_non_current","","","Direito Readquirido"
"account_template_102050115","1.02.05.01.15","Operating Lease taken out by the Acquired on More Favourable Terms","asset_non_current","","","Leasing Operacional Contratado pela Adquirida em Condições Mais Favoráveis"
"account_template_102050116","1.02.05.01.16","Intangible Assets Not Recognised in the Acquired","asset_non_current","","","Intangíveis Não Reconhecidos na Adquirida"
"account_template_102050117","1.02.05.01.17","Intangible Assets Received in Government Grants","asset_non_current","","","Intangíveis Recebidos em Subvenções Governamentais"
"account_template_102050118","1.02.05.01.18","(-) Reduction of Intangible Assets Received in Government Subsidies","asset_non_current","","","(-) Redutora de Intangíveis Recebidos em Subvenções Governamentais"
"account_template_102050120","1.02.05.01.20","(-) Accumulated Amortization - Intangible Assets","asset_non_current","","","(-) Amortização Acumulada - Intangível"
"account_template_102050121","1.02.05.01.21","Goodwill – Intangible Assets","asset_non_current","","","Goodwill – Intangível"
"account_template_102050128","1.02.05.01.28","Other Intangible Assets","asset_non_current","","","Outros Intangíveis"
"account_template_102050129","1.02.05.01.29","(-) Other Accounts Reducing Intangible Assets","asset_non_current","","","(-) Outras Contas Redutoras do Intangível"
"account_template_102050155","1.02.05.01.55","(-) Losses by Recuperable Value (Impairment) - Intangible","asset_non_current","","","(-) Perdas por Redução ao Valor Recuperável (Impairment) - Intangível"
"account_template_102050156","1.02.05.01.56","(-) Goodwill Recuperable Value (Impairment) Losses - Intangible","asset_non_current","","","(-) Perdas por Redução ao Valor Recuperável (Impairment) do Goodwill - Intangível"
"account_template_102050175","1.02.05.01.75","( - ) Subaccount - Adjustment to Present Value (AVP) - Intangible","asset_non_current","","","( - ) Subconta – Ajuste a Valor Presente (AVP) - Intangível"
"account_template_102050177","1.02.05.01.77","Subaccount - Present Value Adjustment – Accrued Amortization - Intangible Assets","asset_non_current","","","Subconta - Ajuste Valor Presente – Amortização Acumulada - Intangível"
"account_template_102050190","1.02.05.01.90","Subaccount – Initial Adoption - Intangible Assets","asset_non_current","","","Subconta – Adoção Inicial - Intangível"
"account_template_102050192","1.02.05.01.92","Subaccount – Initial Adoption – Accumulated Amortization - Intangible Assets","asset_non_current","","","Subconta – Adoção Inicial – Amortização Acumulada - Intangível"
"account_template_102060101","1.02.06.01.01","Pre-Operational or Pre-Industrial Expenses - Deferred Assets","asset_non_current","","","Despesas Pré-Operacionais ou Pré-Industriais – Ativo Diferido"
"account_template_102060102","1.02.06.01.02","Expenses with Scientific or Technological Research - Deferred Assets","asset_non_current","","","Despesas com Pesquisas Científicas ou Tecnológicas – Ativo Diferido"
"account_template_102060103","1.02.06.01.03","Other Investments in Depreciable Expenses - Deferred Assets","asset_non_current","","","Demais Aplicações em Despesas Amortizáveis – Ativo Diferido"
"account_template_102060131","1.02.06.01.31","(-) Accumulated Amortization - Deferred Assets","asset_non_current","","","(-) Amortização Acumulada - Ativo Diferido"
"account_template_102060156","1.02.06.01.56","(-) Losses by Recuperable Value (Impairment) - Deferred Assets","asset_non_current","","","(-) Perdas por Redução ao Valor Recuperável (Impairment) - Ativo Diferido"
"account_template_102060190","1.02.06.01.90","Subaccount – Initial Adoption – Deferred Assets","asset_non_current","","","Subconta – Adoção Inicial – Ativo Diferido"
"account_template_201010101","2.01.01.01.01","Salaries and Remunerations Payable","liability_current","","","Salários e Remunerações a Pagar"
"account_template_201010102","2.01.01.01.02","Profit Sharing Payable","liability_current","","","Participações no Resultado a Pagar"
"account_template_201010103","2.01.01.01.03","INSS To Collect","liability_current","","","INSS a Recolher"
"account_template_201010104","2.01.01.01.04","FGTS to Collect","liability_current","","","FGTS a Recolher"
"account_template_201010105","2.01.01.01.05","Non-Monetary Benefits","liability_current","","","Benefícios Não Monetários"
"account_template_201010150","2.01.01.01.50","Post-Employment Benefits","liability_current","","","Benefícios Pós-Emprego"
"account_template_201010155","2.01.01.01.55","Other Long Term Benefits","liability_current","","","Outros Benefícios de Longo Prazo"
"account_template_201010160","2.01.01.01.60","Rescission Benefits","liability_current","","","Benefícios Rescisórios"
"account_template_201010109","2.01.01.01.09","Other Charges Payable","liability_current","","","Demais Encargos a Recolher"
"account_template_201010301","2.01.01.03.01","Suppliers - Operations with Non-Related Parties - In the Country – Current","liability_payable","True","","Fornecedores - Operações com Partes Não Relacionadas - No País – Circulante"
"account_template_201010302","2.01.01.03.02","Suppliers - Operations with Non-Related Parties - Abroad – Current","liability_payable","True","","Fornecedores - Operações com Partes Não Relacionadas - No Exterior – Circulante"
"account_template_201010303","2.01.01.03.03","Suppliers - Operations with Related Parties - In the Country – Current","liability_payable","True","","Fornecedores - Operações com Partes Relacionadas - No País – Circulante"
"account_template_201010304","2.01.01.03.04","Suppliers - Operations with Related Parties - Abroad – Current","liability_payable","True","","Fornecedores - Operações com Partes Relacionadas - No Exterior – Circulante"
"account_template_201010350","2.01.01.03.50","(-) Interest to be Appropriated Arising from Adjustment to Present Value (AVP) - Current Suppliers","liability_current","","","(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) - Fornecedores Circulante"
